Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,Region,Route,BioRegion,ZoopAbundance_m3,CopeAbundance_m3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,Biomass_mgCarbon_m3,NoCopepodSpecies_Sample,ShannonCopepodDiversityCPR,CopepodEvenness,PhytoBiomassCarbon_pg_m3,AbundancePhyto_cells_m3,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversitycpr,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversitycpr,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversitycpr,DinoflagellateEvenness,sst_1d,chl_oc3_1d
-48.89,131.6038,2008-11-26 03:14:00,2008,11,26,03:14:00,SO,HOAN,,1.3334,1.3334,2.8625,,,,,,,,,,,,,,,,,,,,
-49.2702,131.1002,2008-11-26 05:10:00,2008,11,26,05:10:00,SO,HOAN,,3.3333,1.3333,1,,,,,,,,,,,,,,,,,,,,
-49.775,130.4375,2008-11-26 07:45:00,2008,11,26,07:45:00,SO,HOAN,,0,,,,,,,,,,,,,,,,,,,,,,
-50.2262,129.8607,2008-11-26 10:02:00,2008,11,26,10:02:00,SO,HOAN,,3.3334,0.6667,3.75,,,1,0,,,,,,,,,,,,,,,,
-50.2903,129.7787,2008-11-26 10:21:00,2008,11,26,10:21:00,SO,HOAN,,3.3334,0.6667,3.75,,,1,0,,6142590.81864386,6666.6,,23016.3376633766,1,0,,1,0,,,,,,
-50.9505,128.9757,2008-11-26 13:34:00,2008,11,26,13:34:00,SO,HOAN,,126.6666,101.3333,1.05670941832547,,,5,1.50478828368119,0.934977529767123,,,,,,,,,,,,,,,
-51.1443,128.7182,2008-11-26 14:33:00,2008,11,26,14:33:00,SO,HOAN,,158.6667,146.6667,1.19559224077449,,,5,1.21569408219467,0.755353203004932,72790992.3085926,69999.9,,26040.4969328131,5,1.20333106991214,0.747671631577408,4,0.953269040195298,0.687638258461369,,,,,
-51.5257,128.2002,2008-11-26 16:34:00,2008,11,26,16:34:00,SO,HOAN,,194.6666,190.6666,1.1120275234362,,,4,1.08325501051851,0.781403315846587,141629439.196774,93333.1,,49092.320892978,4,0.975937035847734,0.7039897609187,3,0.509134301329381,0.463434012691251,,,,,
-52.7353,126.5782,2008-11-26 22:48:00,2008,11,26,22:48:00,SO,HOAN,,6,4,1.065,,,,,,,,,,,,,,,,,,,,
-53.0352,126.1008,2008-11-27 00:23:00,2008,11,27,00:23:00,SO,HOAN,,48.6667,40.6667,0.819999680328131,,,,,,22595336.0864054,16666.6,,34940.9577638311,1,0,,1,0,,,,,,
-53.568,125.2152,2008-11-27 03:16:00,2008,11,27,03:16:00,SO,HOAN,,44,43.3333,0.568154052426194,,,,,,11602172.2310645,13333.3,,22083.4377275527,2,0.636511857779211,0.918292500685089,1,0,,,,,,
-53.63,125.1215,2008-11-27 03:35:00,2008,11,27,03:35:00,SO,HOAN,,20.6667,20,0.6423345,,,,,,11111975.8748954,10000,,28753.75,1,0,,1,0,,,,,,
-53.9453,124.6597,2008-11-27 05:11:00,2008,11,27,05:11:00,SO,HOAN,,30,26.6667,0.556750554061807,,,,,,,,,,,,,,,,,,,,
-54.576,123.7292,2008-11-27 08:35:00,2008,11,27,08:35:00,SO,HOAN,,76.0001,70.0001,0.503714880407314,,,1,0,,41872016.7569564,36666.5,,29145.1786995698,4,0.940444485995333,0.678387298088419,3,0.683736023002944,0.622363348795109,,,,,
-56.583,120.8568,2008-11-27 21:23:00,2008,11,27,21:23:00,SO,HOAN,,2,2,1.13,,,,,,,,,,,,,,,,,,,,
-56.9655,120.2663,2008-11-27 23:20:00,2008,11,27,23:20:00,SO,HOAN,,21.3335,19.3334,1.01362225475085,,,1,0,,2526280.57680063,13333.3,,3073.39900058084,2,0.636511857779211,0.918292500685089,1,0,,,,,,
-58.2855,118.2735,2008-11-28 06:24:00,2008,11,28,06:24:00,SO,HOAN,,17.3333,16,0.6879169375,,,,,,5484238.05730511,3333.3,,42891.0539105391,1,0,,1,0,,,,,,
-59.8288,116.6205,2008-11-28 13:25:00,2008,11,28,13:25:00,SO,HOAN,,33.3334,30.6667,1.30815542591802,,,5,1.27355737528229,0.791305688428933,33149470.7431924,9999.9,,128494.58487196,2,0.693147180559945,1,1,0,,,,,,
-47.6463,109.9922,2009-01-03 04:34:00,2009,1,3,04:34:00,SO,FRAN,,,,,,,,,,130768747.943074,110666.6,,33562.8482936995,5,0.983596967851945,0.611143157653321,4,0.659867904512833,0.475994076741228,,,,,
-48.3142,110.0185,2009-01-03 07:35:00,2009,1,3,07:35:00,SO,FRAN,,,,,,,,,,15102907.6676592,10666.6,,43543.3640439419,2,0.693147180559945,1,2,0.693147180559945,1,,,,,
-48.4775,110.0118,2009-01-03 08:20:00,2009,1,3,08:20:00,SO,FRAN,,,,,,,,,,166271.914472268,666.7,,4188.57723780478,,,,,,,,,,,
-48.723,109.98,2009-01-03 09:41:00,2009,1,3,09:41:00,SO,FRAN,,,,,,,,,,1227687.85243611,6666.6,,2884.0084600846,1,0,,1,0,,,,,,
-48.9728,109.9985,2009-01-03 10:51:00,2009,1,3,10:51:00,SO,FRAN,,,,,,,,,,342189.441770948,3333.3,,1401.94855698557,,,,,,,,,,,
-49.6397,109.9965,2009-01-03 13:51:00,2009,1,3,13:51:00,SO,FRAN,,,,,,,,,,36797480.2286746,14000,,90862.8047627986,2,0.636511857779211,0.918292500685089,2,0.636511857779211,0.918292500685089,,,,,
-50.138,109.9953,2009-01-03 16:05:00,2009,1,3,16:05:00,SO,FRAN,,,,,,,,,,5623018.55113224,6666.6,,21675.8961631804,2,0.693147180559945,1,2,0.693147180559945,1,,,,,
-51.306,110.0067,2009-01-03 21:27:00,2009,1,3,21:27:00,SO,FRAN,,,,,,,,,,35141944.0329554,19999.9,,61589.3016151893,3,1.09861228866811,1,3,1.09861228866811,1,,,,,
-51.3892,110.0038,2009-01-03 21:49:00,2009,1,3,21:49:00,SO,FRAN,,,,,,,,,,261114374.926003,53333.2,,187859.354696519,5,1.50478679272371,0.934976603383155,5,1.50478679272371,0.934976603383155,,,,,
-52.5537,110.0258,2009-01-04 06:38:00,2009,1,4,06:38:00,SO,FRAN,,,,,,,,,,205661788.36019,130666.4,,48846.811274522,6,1.16671699654259,0.651157153948373,6,1.16671699654259,0.651157153948373,,,,,
-53.534,110.0143,2009-01-04 11:17:00,2009,1,4,11:17:00,SO,FRAN,,,,,,,,,,,,,,,,,,,,,,,,
-53.785,110.0123,2009-01-04 12:28:00,2009,1,4,12:28:00,SO,FRAN,,,,,,,,,,138416915.831164,99999.8,,33509.0671362176,6,1.4744423507288,0.822901944178942,4,1.26277326424014,0.910898363043206,,,,,
-61.2822,149.878,2009-02-15 04:48:00,2009,2,15,04:48:00,SO,ANHO,,40,40,1.147248125,,,3,1.01140426470735,0.920619835714305,140249136.775844,66666.6,,64052.9037789038,2,0.206190609447386,0.297470169727617,2,0.206190609447386,0.297470169727617,,,,,
-58.2128,149.6995,2009-02-15 20:52:00,2009,2,15,20:52:00,SO,ANHO,,26.6667,26.6667,1.24387455140681,,,3,1.03972077083992,0.946394630357186,103321588.39402,80000,,34788.4058151042,4,0.760753408012432,0.548767584539457,4,0.760753408012432,0.548767584539457,,,,,
-57.975,149.6893,2009-02-16 01:47:00,2009,2,16,01:47:00,SO,ANHO,,67.3333,67.3333,1.36504983418309,,,2,0.562335144618808,0.811278124459133,139078788.867082,69999.9,,67658.8574823214,5,1.31802275604575,0.818933582875767,5,1.31802275604575,0.818933582875767,,,,,
-57.559,149.699,2009-02-16 03:50:00,2009,2,16,03:50:00,SO,ANHO,,54.6667,54.6667,1.33884337265648,,,3,0.867563228481461,0.789690082142848,21577003.0487822,24000,,23072.141750463,3,1.03971817150337,0.946392264339095,3,1.03971817150337,0.946392264339095,,,,,
-28.3014,153.74817,2011-03-05 13:26:18,2011,3,5,13:26:18,NEAC,BRSY,Temperate East,22.6668,11.3334,1.20735503026453,0.799994000119998,,1,0,,18395362.2302768,24666.7,0.945943316292816,9085.12637145085,2,0.693147180559945,1,,,,2,0.693147180559945,1,,
-29.63131,153.66565,2011-03-05 19:33:21,2011,3,5,19:33:21,NEAC,BRSY,Temperate East,27.3336,15.3336,1.11369935957636,0.8,,6,1.79175946922806,1,33470349.9054228,13333.2,,129282.957312906,,,,,,,,,,,
-30.28624,153.51695,2011-03-05 22:36:53,2011,3,5,22:36:53,NEAC,BRSY,Temperate East,44.0005,36.0005,1.27305309648477,0.800002571377144,,17,2.46310464379781,0.869367867748169,77371164.7519032,20666.7,0.76923165680132,134028.162780248,3,0.830527594242254,0.755978795075317,1,0,,1,0,,,
-31.90787,153.05371,2011-03-06 06:15:43,2011,3,6,06:15:43,NEAC,BRSY,Temperate East,10.0002,6.6668,1.010000299994,0.8,,3,1.09861228866811,1,35752354.9438582,23999.9,0.645161758586318,17459.2410058653,2,0.450574620598912,0.650041770688476,,,,2,0.450574620598912,0.650041770688476,,
-32.21983,152.91348,2011-03-06 07:47:28,2011,3,6,07:47:28,NEAC,BRSY,Temperate East,28.6669,12.0002,0.88944750920818,0.857138265388118,,7,1.88915916375402,0.970835762725816,18995931.9435342,11333.3,0.909085950390684,31335.1424195365,1,0,,,,,1,0,,,
-32.52725,152.7629,2011-03-06 09:19:14,2011,3,6,09:19:14,NEAC,BRSY,Temperate East,52.0001,32.0002,1.16744665035566,0.900003749953126,,6,1.67623493913473,0.935524532127576,283586449.773197,40666.4,0.803571093747907,224256.447888046,4,0.982085299425224,0.708424795605362,1,0,,3,0.934777878429659,0.850871493129689,,
-33.59799,151.81422,2011-03-06 15:26:18,2011,3,6,15:26:18,NEAC,BRSY,Temperate East,108.6671,78.0005,0.994002714332484,0.984126341653889,,14,2.01598247884172,0.7639024951139,124285232.658514,29333.4,0.392860012749977,53157.9322290366,6,1.54918690926702,0.864617676576008,1,0,,5,1.41313109240247,0.878027714822042,,
-57.0693,149.6738,2009-02-16 06:17:00,2009,2,16,06:17:00,SO,ANHO,,26.6667,26.6667,1.75437613202984,,,3,0.927617334327182,0.844353685003622,111090475.300041,47333.2,,81314.8518923941,5,1.29454252960094,0.804344497914236,5,1.29454252960094,0.804344497914236,,,,,
-55.0047,149.7632,2009-02-16 16:49:00,2009,2,16,16:49:00,SO,ANHO,,9.3334,8.6667,1.44229793346949,,,1,0,,50839098.6552982,40000,,32722.5248347917,2,0.474140431790215,0.684040049628695,2,0.474140431790215,0.684040049628695,,,,,
-53.6587,150.1095,2009-02-17 02:43:00,2009,2,17,02:43:00,SO,ANHO,,0,,,,,,,,1183707513.64197,200666.5,0.966666966666967,140293.12941973,6,0.807255119000896,0.450537660252292,4,0.631481768996409,0.455517808271455,2,0.693147180559945,1,,
-52.5553,150.0133,2009-02-17 08:05:00,2009,2,17,08:05:00,SO,ANHO,,37.3334,36.6667,1.71109228537065,,,1,0,,278403019.108633,157333.2,,52451.3530646619,5,0.772788092620755,0.480160238956964,5,0.772788092620755,0.480160238956964,,,,,
-52.3917,150.0327,2009-02-17 08:50:00,2009,2,17,08:50:00,SO,ANHO,,26.6668,21.3333,1.4496879995125,,,1,0,,116581229.188046,66666.6,,54458.1781538869,5,1.25659683076727,0.780767509612599,5,1.25659683076727,0.780767509612599,,,,,
-52.0795,149.9642,2009-02-17 10:27:00,2009,2,17,10:27:00,SO,ANHO,,64,40,1.640917025,,,2,0.673011667009257,0.970950594454669,229591730.553876,73333.2,,108285.774774516,6,1.36773603987775,0.763348018172892,6,1.36773603987775,0.763348018172892,,,,,
-51.5157,149.9757,2009-02-17 13:06:00,2009,2,17,13:06:00,SO,ANHO,,41.3334,38.6666,2.29404989060326,0.928571173468477,,3,0.813397470317269,0.740386284321816,356090041.217961,107333.3,,116414.733609266,7,1.60472261655573,0.824664292611239,7,1.60472261655573,0.824664292611239,,,,,
-51.2757,149.9698,2009-02-17 14:10:00,2009,2,17,14:10:00,SO,ANHO,,38.0001,31.3334,1.58233857481154,,,4,1.03990954643052,0.750136172804204,178805891.231178,77333.2,0.956522079395825,70855.7173680141,9,1.90813200611289,0.868428300773058,8,1.79649265500291,0.863930348122047,1,0,,,
-50.6112,150.0147,2009-02-17 16:52:00,2009,2,17,16:52:00,SO,ANHO,,66.6667,60.0001,1.90933251777914,0.979165690107218,,4,0.934968310793973,0.674437072685398,160508776.528362,74000,,73255.0310720353,4,1.32088873548486,0.952819814125054,4,1.32088873548486,0.952819814125054,,,,,
-34.7215,114.9223,2010-04-05 18:12:00,2010,4,5,18:12:00,GAB,HOFR,South-west,68.0002,54.6668,1.24688683802975,0.94230791420033,,4,1.16222554492109,0.838368515026066,3456535.66086929,13333.3,0.5,4373.37267180564,1,0,,,,,,,,,
-19.77003,116.27731,2010-04-11 14:44:53,2010,4,11,14:44:53,WA,FRBO,North-west,78.6671,75.3337,1.14463622493932,0.984614745567537,1.8,13,1.99295138281122,0.77699443734187,87657612.5877334,48666.5,0.90909049586589,47234.2327171141,1,0,,,,,1,0,,,
-36.12943,118.19435,2011-03-19 11:52:58,2011,3,19,11:52:58,GAB,FRSY,South-west,19.3335,10.0001,1.6480165698343,0.916663541705729,,10,1.97018144002608,0.855638927751531,,,,,,,,,,,,,,,
-40.16924,159.47301,2011-06-11 16:01:59,2011,6,11,16:01:59,TAS,AUHO,,44.0003,41.3336,1.36258652456738,,,15,1.75147841497724,0.646767336242276,8527094.36563285,4000,0.833325,24016.57075,2,0.450574620598912,0.650041770688476,1,0,,1,0,,,
-40.22495,159.04412,2011-06-11 18:01:59,2011,6,11,18:01:59,TAS,AUHO,,114.0005,111.3338,1.50947567346729,0.991802905806572,,19,2.10400914171853,0.714570468807666,225977104.030068,90000,0.934958536585366,58611.2123586729,7,0.761463089659085,0.391314619551553,1,0,,4,1.0735654784244,0.774413795896234,,
-43.25799,148.67405,2011-06-18 11:22:03,2011,6,18,11:22:03,TAS,AUHO,South-east,16.667,12.0003,2.10247679760008,0.928569898002914,,5,1.56071040904141,0.969723899868247,,,,,,,,,,,,,,,
-34.8241,121.0199,2011-08-19 23:56:00,2011,8,19,23:56:00,GAB,HOFR,South-west,16.6666,15.3333,1.11152159026433,,,1,0,,7617031.67643641,33333.2,,3819.01061979248,1,0,,,,,,,,,
-35.4471,116.6857,2011-08-20 23:23:00,2011,8,20,23:23:00,GAB,HOFR,South-west,11.3335,9.3334,1.3253696937879,,,2,0.693147180559945,1,815512.668676157,3333.3,,4090.65288569552,1,0,,,,,,,,,
-28.31019,153.74844,2011-05-14 14:20:07,2011,5,14,14:20:07,NEAC,BRSY,Temperate East,59.3336,35.3337,1.00520000288459,0.791666406254883,,12,2.34199425223243,0.942487820390449,98332443.5963205,13333.2,0.5,151756.938816472,3,1.09861228866811,1,1,0,,2,0.693147180559945,1,,
-37.47612,125.74813,2011-03-21 10:24:56,2011,3,21,10:24:56,GAB,FRSY,,23.3335,22.6668,0.865758723823983,,,3,1.03972077083992,0.946394630357186,28634943.142258,3333.5,0.25,150191.908304585,3,1.09861228866811,1,,,,3,1.09861228866811,1,,
-37.99816,128.59852,2011-03-22 06:26:02,2011,3,22,06:26:02,GAB,FRSY,,38.0001,32.0001,0.494689500970309,,,1,0,,8456559.19217195,666.7,,143092.269886506,1,0,,,,,1,0,,,
-38.17967,129.4111,2011-03-22 10:09:58,2011,3,22,10:09:58,GAB,FRSY,,70.0001,66,0.566175771008046,,,3,1.03972077083992,0.946394630357186,59091085.1689605,33999.9,0.111110370367901,15215.4016524885,,,,,,,,,,,
-38.49267,131.05807,2011-03-22 17:37:49,2011,3,22,17:37:49,GAB,FRSY,,246.6668,223.3334,1.51613344417919,0.995934758576367,,18,1.68411480585067,0.582663735642261,83919767.8942022,27333.4,0.250000937498828,37198.2664395432,1,0,,,,,1,0,,,
-38.73511,132.43542,2011-03-23 06:22:14,2011,3,23,06:22:14,GAB,FRSY,,16,10.6667,0.573129552720148,,,1,0,,,,,,,,,,,,,,,,
-39.04099,134.09701,2011-03-23 13:54:01,2011,3,23,13:54:01,GAB,FRSY,,6.6667,4.6667,0.750717316304884,,,1,0,,,,,,,,,,,,,,,,
-39.25034,135.31414,2011-03-24 02:37:40,2011,3,24,02:37:40,GAB,FRSY,South-east,12.0001,4.6667,0.618568795937172,,,1,0,,438126.796552276,4000,,949.458311111111,,,,,,,,,,,
-39.55728,136.98523,2011-03-24 09:45:36,2011,3,24,09:45:36,GAB,FRSY,South-east,70.6667,44,0.84754892693295,0.971427102038717,,9,1.73510539260439,0.789680495340139,35552638.3411062,14000,,23549.4583730159,2,0.304644660520706,0.439509340966524,,,,2,0.304644660520706,0.439509340966524,,
-40.10665,140.09005,2011-03-25 05:17:47,2011,3,25,05:17:47,GAB,FRSY,South-east,87.3335,40.0001,1.26413842107441,0.829267489591489,,11,1.94699659184093,0.81196064479028,,,,,,,,,,,,,,,
-41.60283,151.44839,2011-06-13 18:17:38,2011,6,13,18:17:38,TAS,AUHO,South-east,25.3335,21.3335,1.99952841774674,,,4,0.633039511664468,0.456641482082549,,,,,,,,,,,,,,,
-36.1002,150.78542,2011-05-17 20:39:19,2011,5,17,20:39:19,SEAC,SYME,Temperate East,45.3336,43.3335,1.07032808089154,0.948715581863147,,13,1.79606050569845,0.700232345903298,93206307.7908963,86666.6,,35428.5349249948,1,0,,,,,,,,,
-36.74608,150.57646,2011-05-17 23:17:09,2011,5,17,23:17:09,SEAC,SYME,South-east,39.3337,34.667,1.0849068096458,0.976189540826348,,13,1.60414961938303,0.625411809678231,6583538.81203915,33333.3,,3141.59314159314,,,,,,,,,,,
-38.8638,147.08062,2011-07-28 15:37:20,2011,7,28,15:37:20,SEAC,SYME,South-east,82.5083,75.2476,1.55359592864091,,,18,2.18777884584085,0.756919534611452,,,,,,,,,,,,,,,
-39.19754,146.32985,2011-07-28 17:46:06,2011,7,28,17:46:06,SEAC,SYME,,57.4258,40.2641,0.895901994580781,,,4,1.04083983742324,0.750807235905091,,,,,,,,,,,,,,,
-63.5849,142.9553,2007-12-21 04:58:00,2007,12,21,04:58:00,SO,HOAN,,38.0001,34,0.911866191176471,,,1,0,,195290423.55421,190666.6,,31042.3099077424,2,0.592953045442217,0.855450418139494,1,0,,,,,,
-63.9183,142.9921,2007-12-21 06:29:00,2007,12,21,06:29:00,SO,HOAN,,36,26,0.874358076923077,,,,,,238602360.476133,170666.6,,41862.4727783097,4,1.0496345974031,0.757151314209469,3,0.837896230992126,0.762686017291815,,,,,
-64.2524,143.0535,2007-12-21 08:01:00,2007,12,21,08:01:00,SO,HOAN,,0.6667,,,,,,,,8577063.35631519,40666.6,,3594.90472313616,2,0.693147180559945,1,1,0,,,,,,
-63.2677,139.8854,2008-01-21 09:46:00,2008,1,21,09:46:00,SO,ANHO,,0,,,,,1,0,,130051508.185431,57333.4,,83526.8732464168,4,1.35178272115203,0.975105114082713,4,1.35178272115203,0.975105114082713,,,,,
-62.5405,140.2824,2008-01-21 14:38:00,2008,1,21,14:38:00,SO,ANHO,,0.6667,0.6667,1,,,,,,107849564.060068,47333.4,,84991.1958864318,2,0.636511857779211,0.918292500685089,2,0.636511857779211,0.918292500685089,,,,,
-62.2956,140.3821,2008-01-21 15:56:00,2008,1,21,15:56:00,SO,ANHO,,0,,,,,,,,66475910.4692052,36666.5,0.909091404960932,51473.8225472995,2,0.562333084706242,0.811275152633489,1,0,,1,0,,,
-61.9655,140.5018,2008-01-21 17:38:00,2008,1,21,17:38:00,SO,ANHO,,37.3334,30.6667,1.13,,,,,,78841527.5830269,90000,,28506.2224333333,1,0,,1,0,,,,,,
-60.3339,141.1231,2008-01-22 01:16:00,2008,1,22,01:16:00,SO,ANHO,,45.3335,30.6668,1.04195618714701,,,1,0,,7515090.60152393,36666.6,,4586.95639560254,1,0,,1,0,,,,,,
-59.7785,141.2827,2008-01-22 04:14:00,2008,1,22,04:14:00,SO,ANHO,,80.6666,47.3333,1.07507038385238,,,,,,119776503.746904,80000,0.91666625,42869.9130645139,4,1.32088755846213,0.952818965082623,3,1.01140310944955,0.920618784153338,1,0,,,
-59.6182,141.354,2008-01-22 05:00:00,2008,1,22,05:00:00,SO,ANHO,,70.0001,42.6667,1.04109436633253,,,,,,36375048.1232937,36666.6,,27706.2446831722,3,0.950267902541195,0.864971120697404,3,0.950267902541195,0.864971120697404,,,,,
-59.1212,141.4698,2008-01-22 07:23:00,2008,1,22,07:23:00,SO,ANHO,,126.6667,117.3334,1.0493181140238,,,2,0.257318640543832,0.371232326640876,292435390.140279,137333.3,0.975609988102433,66899.444544384,5,1.2786450102005,0.794466813737902,4,1.16622036735068,0.841250170280267,1,0,,,
-58.046,141.6127,2008-01-22 12:58:00,2008,1,22,12:58:00,SO,ANHO,,138.6666,137.3333,1.02220874325455,,,1,0,,103086687.145809,59999.9,,51598.4577002073,2,0.655481635153292,0.945660104429443,2,0.655481635153292,0.945660104429443,,,,,
-57.1415,141.7559,2008-01-22 18:56:00,2008,1,22,18:56:00,SO,ANHO,,230.6666,230.6666,1.15725397391733,,,3,0.859967281035505,0.782775952814142,130892766.127729,166666.6,,22323.647557159,3,0.668016404070545,0.608054735015214,3,0.668016404070545,0.608054735015214,,,,,
-56.3613,142.0542,2008-01-23 01:55:00,2008,1,23,01:55:00,SO,ANHO,,110.6667,108,1.07382712037037,,,,,,167894044.229095,70000.1,,83730.3982722489,5,1.43028230632269,0.88868436320078,5,1.43028230632269,0.88868436320078,,,,,
-55.862,142.1158,2008-01-23 04:31:00,2008,1,23,04:31:00,SO,ANHO,,41.3334,41.3334,1.08830820837386,,,1,0,,113780086.382036,86666.5,0.961538772189946,35823.4849943655,7,1.5068809729918,0.774383634169005,6,1.36336135513479,0.760906460130033,1,0,,,
-55.5349,142.2162,2008-01-23 06:12:00,2008,1,23,06:12:00,SO,ANHO,,24.6667,24.6667,1.23310779309758,,,1,0,,1007219262.21147,93333.3,0.928572117347185,249525.582525803,4,0.720120905405218,0.51945742953429,2,0.271187608606179,0.391241018086672,2,0.693147180559945,1,,
-54.6428,142.5699,2008-01-23 10:43:00,2008,1,23,10:43:00,SO,ANHO,,225.3333,225.3333,2.11863888959155,,,2,0.3226617101246,0.465502449081513,214340746.138226,96666.5,0.965517526754356,66174.718009126,4,0.514093367383903,0.370839975839332,3,0.355710442539643,0.323781598120375,1,0,,,
-54.3972,142.6674,2008-01-23 11:57:00,2008,1,23,11:57:00,SO,ANHO,,66.6667,66.6667,2.09250071624964,,,2,0.469220348441599,0.676941869780886,250720741.79709,150000.1,,55899.3088360758,4,0.853944780188579,0.615990949785539,4,0.853944780188579,0.615990949785539,,,,,
-54.3163,142.7002,2008-01-23 12:22:00,2008,1,23,12:22:00,SO,ANHO,,42.6666,42.6666,1.45500037500059,,,2,0.410116318288409,0.591672778582327,266026638.635138,129999.9,0.974359211045547,62168.9804428806,3,0.490448895462369,0.446425823305653,2,0.348832095843032,0.503258334775646,1,0,,,
-53.6695,142.9808,2008-01-23 15:46:00,2008,1,23,15:46:00,SO,ANHO,,52.6668,51.3334,1.5433753073048,,,3,0.594024165582471,0.54070409707744,370976314.523487,180666.6,0.94444441358023,61400.1520495874,4,0.701250239293077,0.505845121325161,3,0.447061208974591,0.40693264911189,1,0,,,
-53.1804,143.0236,2008-01-23 18:34:00,2008,1,23,18:34:00,SO,ANHO,,44.6667,44,1.49613880681818,,,2,0.647446639034633,0.934068055375491,146885707.902024,87333.3,0.919999567999827,41746.9582556935,4,0.708345330034093,0.510963147438521,2,0.223716637001817,0.322754882766878,1,0,,,
-51.4347,144.7785,2008-01-24 07:36:00,2008,1,24,07:36:00,SO,ANHO,,29.3334,27.3333,1.04536627483692,,,1,0,,170193711.485227,96666.5,,55418.1024829211,2,0.206190609447386,0.297470169727617,2,0.206190609447386,0.297470169727617,,,,,
-28.00148,153.66572,2011-12-11 08:01:34,2011,12,11,08:01:34,NEAC,BRSY,Temperate East,110.0001,42.6667,0.69429706304917,0.9473659279844,,5,1.49417513828931,0.928383211769586,22878337.33063,10000.1,0.428568367368804,42485.3911094222,3,1.09861228866811,1,,,,3,1.09861228866811,1,,
-28.99176,153.76805,2011-12-11 12:39:14,2011,12,11,12:39:14,NEAC,BRSY,Temperate East,52.6673,32.6671,0.942655041310677,0.884612721965178,,11,2.36938211969468,0.988109091574121,43332478.7532536,18666.9,0.77776913589849,36127.8334020825,6,1.79175946922806,1,,,,6,1.79175946922806,1,,
-54.669,141.862,2007-12-19 10:04:00,2007,12,19,10:04:00,SO,HOAN,,138.6668,136.0001,1.12151989226479,,,3,0.882563295379834,0.803343731435773,276674851.496828,230666.6,,37624.9256907751,1,0,,1,0,,,,,,
-55.1719,141.8997,2007-12-19 12:16:00,2007,12,19,12:16:00,SO,HOAN,,36,34.6667,1.84461559652347,,,3,0.851185104869434,0.774782071572637,52471123.0607778,46666.6,,28670.0851066692,1,0,,1,0,,,,,,
-55.6714,141.9408,2007-12-19 14:24:00,2007,12,19,14:24:00,SO,HOAN,,221.3332,196,1.10996636479592,,,2,0.651756561172653,0.940285958670631,111993422.247446,150000,,18612.0963480093,1,0,,1,0,,,,,,
-56.3367,142.0089,2007-12-19 17:20:00,2007,12,19,17:20:00,SO,HOAN,,57.9999,55.9999,1.13571294770169,,,2,0.500402423538188,0.721928094887362,66495361.8946835,46666.7,,36963.6428170409,1,0,,1,0,,,,,,
-57.0822,142.0937,2007-12-19 20:35:00,2007,12,19,20:35:00,SO,HOAN,,53.3334,37.3334,1.28928622895316,,,3,1.01760298611592,0.926262155095312,127662610.191786,113333.3,,32436.6608436012,2,0.223716637001817,0.322754882766878,2,0.223716637001817,0.322754882766878,,,,,
-57.3319,142.1295,2007-12-19 21:39:00,2007,12,19,21:39:00,SO,HOAN,,58,41.3333,1.01225716311062,,,1,0,,72604963.2225713,93333.2,,19480.6799130249,1,0,,1,0,,,,,,
-57.4998,142.1561,2007-12-19 22:22:00,2007,12,19,22:22:00,SO,HOAN,,48,44,1.091362375,,,2,0.636514168294813,0.918295834054489,64246930.3650174,89999.9,,17662.8055381944,2,0.304634384676179,0.439494516056584,2,0.304634384676179,0.439494516056584,,,,,
-57.749,142.1946,2007-12-19 23:25:00,2007,12,19,23:25:00,SO,HOAN,,10.6666,10.6666,1.0406248476553,,,,,,122465726.590995,116666.6,,26751.5578369616,1,0,,1,0,,,,,,
-58.1627,142.2613,2007-12-20 01:10:00,2007,12,20,01:10:00,SO,HOAN,,29.3333,19.3333,1.05069025981079,,,1,0,,42457022.4942751,50666.7,,21025.6238940523,1,0,,1,0,,,,,,
