NRScode,Station,Latitude,Longitude,SampleDateLocal,StationDepth_m,Year,Month,Day,Time_24hr,ZoopAbundance_m3,CopeAbundance_m3,Biomass_mgm3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,NoCopepodSpecies_Sample,ShannonCopepodDiversity,CopepodEvenness,PhytoBiomassCarbon_pg_L,AbundancePhyto_cells_L,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversity,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversity,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversity,DinoflagellateEvenness,CTD_SST_C,CTDChlF_mgm3,Silicate_umol_L,Phosphate_umol_L,Ammonium_umol_L,Nitrate_umol_L,Nitrite_umol_L,Oxygen_umol_L,TCO2_umol_kg,TAlkalinity_umol_kg,Salinity_umol_L,Chla_mgm3
PHB20120821,Port Hacking,-34.11923,151.22667,2012-08-22 09:19:00,100,2012,8,22,09:19:00,696.6561,480.9404,14.08869,0.687716586711787,0.993630453937325,34,2.93941440458706,0.833554704366765,8132165.94118896,103654.81,0.707070908070634,3167.03882531049,11,2.10972019728095,0.879821659108109,10,2.07228556940215,0.89998218771909,1,0,,17.5220666666667,1.8109,1.78,0.392,0.131,5.12,,,2079.59333333333,2322.4,35.4411,
PHB20121009,Port Hacking,-34.11923,151.22667,2012-10-10 09:44:00,100,2012,10,10,09:44:00,2081.5159,769.5416,9.87693,0.426584886253866,0.979137877329105,28,2.66704026705338,0.800383127418895,107613098.447488,332526.28,0.966972816077265,7549.92334756517,6,0.568011643568523,0.317013334280432,5,0.520942879746754,0.323680010096745,,,,17.5034111111111,3.92062222222222,1.97,0.369,0.248,3.85,,,,,35.4492,
PHB20120917,Port Hacking,-34.11923,151.22667,2012-09-18 09:38:00,100,2012,9,18,09:38:00,519.3344,392.0268,54.31784,0.857229633280174,0.989436395159393,28,1.92684230836066,0.578248514602529,17257269.1348321,131718.18,0.969288785042832,2576.33752956626,6,0.402314298866266,0.224535885410777,4,0.35736543678425,0.257784671716878,2,0.693147180559945,1,16.508255,1.864375,2.4,0.509,0.581,6.02,,,2097.69,2324.33166666667,35.4341,
ESP20121212,Esperance,-33.93333,121.85,2012-12-12 09:10:00,50,2012,12,12,09:10:00,4675.7985,3072.6676,5.80741,0.672923115341833,0.972850684725482,15,1.93888255031772,0.715969943809966,7078246.29411339,22420.46,0.520215532212491,12188.7112242535,13,1.98386841965809,0.773453251186789,10,1.68367117348695,0.731209099984953,3,0.726982654106012,0.661728128844582,19.37927,0.32913,0,0.06,,0,,0.983333333333333,2051.615,2334.875,35.6226666666667,
PHB20121218,Port Hacking,-34.11923,151.22667,2012-12-19 09:31:00,100,2012,12,19,09:31:00,2277.3903,795.6726,2.48249,0.560534828248842,0.995850535743662,25,2.64254543200579,0.82095289653306,161446830.186726,573271.41,0.996137670532528,8595.25119645092,8,0.0424818545012225,0.02042945360556,5,0.0341727584251945,0.0212327286198397,2,0.572269338952505,0.825610137359584,19.3040888888889,3.55778888888889,2,0.421,0.148,3.81,,,2083.16333333333,2325.345,35.4483,
PHB20101110,Port Hacking,-34.11923,151.22667,2010-11-11 09:10:00,100,2010,11,11,09:10:00,1260.9506,250.5741,10.41799,0.972178112183183,0.986394301334446,22,2.48937478522665,0.805351211699478,89956273.9863059,459427,0.532979270173034,5585.0540406637,13,1.62043057121691,0.63175928464358,9,1.53025053310813,0.696447030900824,4,1.31051835132224,0.94533916322329,,,2.83,0.539,0.135,7.17,,,2094.28166666667,2321.02666666667,35.3696,
KAI20110427,Kangaroo Island,-35.83217,136.44733,2011-04-28 07:35:00,110,2011,4,28,07:35:00,8.6644,7.851,0.00176,0.618115335626035,0.987409080400491,18,1.71363956236411,0.592878600367804,10748906.0844184,507905,0.356275810286572,229.093648989476,11,1.15800701680692,0.482926435505046,8,1.04255241325951,0.501361732158773,3,1.09861228866811,1,18.4296454545455,1.23899090909091,0.41,0.18,0.342,0.91,,,2098.28714285714,2355.22714285714,35.8325,
NSI20100214,North Stradbroke,-27.345,153.562,2010-02-15 09:30:00,60,2010,2,15,09:30:00,1989.9817,1430.6006,38.37869,0.704453125730703,0.964444512032427,33,2.96894703206743,0.849117864004336,32117474.0932063,109358,0.924936074818733,8156.81009354597,16,2.16167966255451,0.779661132289479,15,2.15015435334012,0.793986150059176,1,0,,26.7283444444444,0.204633333333333,1.38571428571429,0.268571428571429,0.0328571428571429,3.35714285714286,,,2043.656,2318.028,35.4745714285714,
PHB20110420,Port Hacking,-34.11923,151.22667,2011-04-21 09:36:00,100,2011,4,21,09:36:00,630.6441,488.0123,0.60824,0.755781176675553,0.93181766694318,36,3.20721066618301,0.894989177192622,15281495.0826291,353813,0.83886541943271,817.133390208952,7,1.56689114596151,0.805222762583457,6,1.56080139328874,0.871099843530439,1,0,,22.84707,0.96221,0.73,0.198,0.03,2.71,,,2046.735,2323.27666666667,35.425,
NSI20100411,North Stradbroke,-27.345,153.562,2010-04-12 08:35:00,60,2010,4,12,08:35:00,1739.225,1372.734,17.15435,0.738490142915405,0.935185281190777,40,3.09516208194756,0.839052107949951,31504798.6569041,288614,0.9572528363047,2661.95967614184,12,1.64964013757831,0.66386402793805,12,1.64964013757831,0.66386402793805,,,,25.7156555555556,0.223355555555556,1.3,0.3,0.0485714285714286,3.28571428571429,,,2033.398,2318.29,35.36,
NIN20101108,Ningaloo,-21.99,113.779,2010-11-08 15:00:00,30,2010,11,8,15:00:00,1403.9179,1113.9399,33.15651,0.758359583848612,0.969697114369978,24,2.50792409847844,0.789138331934379,12920415.0602442,259665,0.705525291828794,872.150553482372,13,1.27679131862113,0.497784221316844,12,1.25884102563605,0.50659489592635,1,0,,,,3.11666666666667,0.116666666666667,0.176666666666667,0.216666666666667,,,1983.365,2284.0425,35.0085,
MAI20120412,Maria Island,-42.59667,148.23333,2012-04-12 10:45:00,86,2012,4,12,10:45:00,165.7645,80.009,2.34723,1.10345149295704,0.980263402684034,20,2.18776960844149,0.73029543652979,11345987.3641047,448347,0.858898054366364,265.33155303816,8,0.143190738261122,0.0688601893301836,7,0.129841387633406,0.0667252738757956,,,,16.1453,0.316866666666667,0.6,0.225555555555556,0.111111111111111,1.66666666666667,,239.766666666667,2078.23166666667,2325.89666666667,35.411,
PHB20111206,Port Hacking,-34.11923,151.22667,2011-12-07 09:30:00,100,2011,12,7,09:30:00,860.9753,405.4974,32.37033,0.471565745282671,0.997835536587236,17,2.06109261927966,0.727475261827216,56522341.6596994,321688,0.647816716641679,4874.57765014548,13,1.70967876764582,0.66655459012175,11,1.689797842593,0.704700435320091,2,0.304636097349238,0.439496986921513,18.9354111111111,0.919633333333333,0.62,0.146,0.438,0.8,,,2053.60833333333,2328.745,35.4788,
KAI20120116,Kangaroo Island,-35.83217,136.44733,2012-01-17 07:00:00,110,2012,1,17,07:00:00,964.0008,375.5573,3.46735,0.634375159833492,0.990243752722187,31,2.58500312268614,0.752770167375655,12625712.7286359,278815,0.199852289512555,664.92545404659,10,1.88881048211094,0.820299969741801,6,1.47393534902498,0.822618981140364,4,0.883668950046913,0.637432406010119,18.33143,0.24655,0.4,0.146666666666667,0.173333333333333,1.13333333333333,,,2097.28,2346.61714285714,35.7332222222222,
PHB20090422,Port Hacking,-34.11923,151.22667,2009-04-23 09:38:00,100,2009,4,23,09:38:00,693.1184,578.5417,39.05509,0.781468652619834,0.933797949746446,27,2.33546351151293,0.708610166844909,12036009.4259982,305974,0.740045979260419,475.416790936485,5,0.425819443995747,0.264576496369308,5,0.425819443995747,0.264576496369308,,,,,,0.97,0.156,0.353,0.88,,,2047.024,2323.45166666667,35.4862,
PHB20100316,Port Hacking,-34.11923,151.22667,2010-03-17 09:05:00,100,2010,3,17,09:05:00,17.7389,12.2575,30.88973,0.679522035595015,0.926465076533289,37,2.79917188692912,0.775196765655447,72612072.3794612,129251,0.962523380377487,16405.8544439888,16,1.84343097827612,0.664877182645013,16,1.84343097827612,0.664877182645013,,,,22.7884388888889,0.65685,2.01,0.41,0.019,5.21,,,2077.01,2318.99833333333,35.427,
YON20120208,Yongala,-19.30847,147.61842,2012-02-08 10:49:00,28.9,2012,2,8,10:49:00,1436.2885,1022.8116,39.13071,0.698930487544111,0.955102161466027,21,2.28699777080527,0.75118440332974,42934684.7631572,290524,0.934936803370487,4827.62909515221,26,2.19055218518157,0.672341092296733,23,2.16620318756099,0.690864992369019,3,0.934769897858279,0.850864228900568,29.5853,0.1566,2.85,0.0325,0.0725,0,,,1958.3775,2277.5575,34.63925,
PHB20110619,Port Hacking,-34.11923,151.22667,2011-06-20 09:34:00,100,2011,6,20,09:34:00,357.8765,316.8548,1.35087,0.663170217295295,0.983515715189096,31,2.89557154205263,0.843209764518258,20557431.5387717,424499,0.536568336533426,815.229402589877,21,2.42086320036308,0.795153673484932,17,2.25747217598805,0.796788628969291,4,1.29558500820289,0.934567033192198,,,0.81,0.262,0.388,2.23,,,,,35.5142,
YON20111213,Yongala,-19.30847,147.61842,2011-12-13 12:55:00,28.9,2011,12,13,12:55:00,1689.5745,1215.0428,12.17309,0.586122515113926,0.974683505427795,21,2.26642312731236,0.744426481877763,31425663.0779412,472565,0.834472590805522,1852.99059191857,16,1.93734208631797,0.698748455109104,15,1.9110364444011,0.705687229735728,1,0,,28.43179,0.08771,0.775,0.0575,0.1,0,,,1983.6025,2306.3375,35.31775,
PHB20111117,Port Hacking,-34.11923,151.22667,2011-11-18 09:36:00,100,2011,11,18,09:36:00,1223.5067,233.3373,4.8589,0.554930621464841,0.996288766112866,26,2.57520656812569,0.79040216828244,135736263.821374,601457,0.822024670201182,5593.43569467144,17,0.972057372662559,0.34309360242914,11,0.897917467826052,0.374460668909102,6,1.38169200520976,0.771136990728467,19.4586444444444,1.39606666666667,1.37,0.328,0.69,3.21,,,2071.73166666667,2325.385,35.4008,
PHB20120517,Port Hacking,-34.11923,151.22667,2012-05-18 09:33:00,100,2012,5,18,09:33:00,165.4993,135.4405,5.6581,0.752868574313782,0.946311208619358,42,3.22426854742271,0.862641398707557,40115692.8357929,258584,0.955239833159541,4254.92937529004,28,2.37859361611566,0.713819817736997,26,2.36387746430657,0.725539417485176,2,0.693147180559945,1,20.8667444444444,1.99217777777778,2.47,0.107,0.195,1.55,,,2036.93666666667,2322.98,35.4875,
YON20100729,Yongala,-19.30847,147.61842,2010-07-29 11:22:00,28.9,2010,7,29,11:22:00,1046.4927,756.8672,8.24234,0.650010458142405,0.954545956682449,22,2.26844119338446,0.733875780618889,18482082.1903701,395776,0.641695269362782,1378.45096178141,12,2.01069402468497,0.809162800886913,12,2.01069402468497,0.809162800886913,,,,,,0.625,0.015,0.0225,0.1,,,1980.1925,2304.18,35.26825,
ROT20100416,Rottnest Island,-32,115.41667,2010-04-16 08:30:00,50,2010,4,16,08:30:00,2455.7758,1646.3521,17.56371,0.873999954128305,0.919431401381235,19,2.45385083813718,0.833384850390703,16947316.6509151,351141,0.538722826086957,1131.79827750106,12,2.14199566502721,0.862002468064528,11,2.07186753398345,0.864035872411375,1,0,,,,1.83333333333333,0.128333333333333,0.261666666666667,0.2,,,2046.6325,2338.025,35.816,
YON20110414,Yongala,-19.30847,147.61842,2011-04-14 11:27:00,28.9,2011,4,14,11:27:00,5304.4766,4767.2283,25.74711,0.82901719556005,0.96089390936123,20,2.08155501626229,0.694840134626863,129469355.182638,365378,0.962360038011817,12899.7309301326,21,2.25248883221201,0.739849640883689,19,2.24706131265541,0.763154315152947,2,0.693147180559945,1,26.3323111111111,0.222577777777778,3.9,0.1725,0.04,0.175,,,1887.295,2175.445,32.97275,
MAI20110812,Maria Island,-42.59667,148.23333,2011-08-12 10:55:00,86,2011,8,12,10:55:00,138.5065,116.9938,0.65421,1.07845213190629,0.988047614863084,31,2.69564401704957,0.784989534477232,13840272.7698676,277820,0.925765322632839,914.324541501692,19,1.96698256829734,0.668033055605785,15,1.91211370664853,0.706085029690467,3,1.03972077083992,0.946394630357186,12.2461111111111,0.0948333333333333,0.5,0.354444444444444,0.02,4.06666666666667,,267.211111111111,2096.59666666667,2321,35.2007777777778,
MAI20090421,Maria Island,-42.59667,148.23333,2009-04-21 11:45:00,86,2009,4,21,11:45:00,22.2202,19.4191,3.13848,0.640069313757511,0.991673392003894,23,2.31706298409925,0.738978554745198,15469036.9195821,380133,0.0317321506652508,412.617047428137,4,0.953160638419578,0.687560063109242,3,0.787489900970187,0.716804198435548,1,0,,,,0.588888888888889,0.214444444444444,0.158888888888889,1.92222222222222,,,2076.78,2329.25166666667,35.3667777777778,
MAI20090506,Maria Island,-42.59667,148.23333,2009-05-06 11:20:00,86,2009,5,6,11:20:00,1017.4283,904.7081,4.04466,0.652071899703577,0.9937888866407,17,2.31844928971607,0.818310874675193,9472233.68224589,183073,0.18689539533084,539.088900602492,7,1.24385477805984,0.639214908593647,6,1.50391511956864,0.839351009662348,,,,15.8307111111111,0.209866666666667,0.644444444444445,0.23,0.0666666666666667,2.48888888888889,,254.8,2076.60833333333,2326.49333333333,35.4026666666667,
ESP20090512,Esperance,-33.93333,121.85,2009-05-12 12:10:00,50,2009,5,12,12:10:00,4487.195,2546.1491,23.95266,0.869182112901401,0.92592594338148,14,1.77675081544779,0.673252072059693,18267855.1917649,197859,0.823231684170568,1915.10115627796,14,2.26980559908606,0.860081959423354,12,2.11664879618379,0.851802137663549,2,0.637419937791464,0.919602583215497,19.2057,0.22209,0.0666666666666667,0.195,,0.0833333333333333,,1.23333333333333,2069.3675,2347.275,,
PHB20090819,Port Hacking,-34.11923,151.22667,2009-08-20 09:19:00,100,2009,8,20,09:19:00,10377.3257,1706.2742,9.48086,0.584340031159873,0.992452767773776,30,2.7028325693673,0.794670895591021,288537801.827507,401397,0.640056214437513,23463.0424330775,15,1.25127988352217,0.462059338121902,14,1.2313256683188,0.466577839935865,1,0,,17.0068333333333,2.25063333333333,1.44,0.254,0.098,2.88,,,2071.18166666667,2328.43,35.53125,
MAI20090907,Maria Island,-42.59667,148.23333,2009-09-07 11:25:00,86,2009,9,7,11:25:00,52.0965,15.9476,0.50834,0.856058715806341,0.976954260463782,15,1.85592344540318,0.685335687147824,12815721.6364828,264407,0.548733786287832,865.522317185248,14,2.27345821209283,0.861466019165362,13,2.23111699375804,0.869848360657741,,,,12.4695777777778,0.331211111111111,0.977777777777778,0.295555555555556,0.08,3.15555555555556,,296.85,2097.67,2319.935,35.204,
NSI20091006,North Stradbroke,-27.345,153.562,2009-10-07 09:07:00,60,2009,10,7,09:07:00,3574.8959,1350.2301,38.4237,0.744356755933674,0.948275986899088,29,2.45536814306778,0.729181000731273,139261982.282407,547225,0.902558931047523,7035.10753220339,13,1.82043295483607,0.709734462998407,13,1.82043295483607,0.709734462998407,,,,23.0230444444444,0.223455555555556,0.328571428571429,0.111428571428571,0.298571428571429,0.314285714285714,,,2013.286,2316.726,,
PHB20100119,Port Hacking,-34.11923,151.22667,2010-01-20 09:20:00,100,2010,1,20,09:20:00,2899.7805,1135.1577,63.7881,0.619423509614567,0.985365922292853,23,2.36891285393123,0.755514981305505,257417678.704621,636278,0.951386384630964,10616.9691897095,20,1.86941420860713,0.624025793329439,15,1.82269426304732,0.673065167811683,5,1.39574807887899,0.867227041251982,21.01533,1.25443,3.01,0.439,0.524,4.57,,,2083.205,2323.294,35.4486,
MAI20100722,Maria Island,-42.59667,148.23333,2010-07-22 11:10:00,86,2010,7,22,11:10:00,138.2113,105.7951,0.49066,0.963136926041079,0.982758267635917,23,2.42114813732368,0.772174327422961,12558305.0094625,552708,0.337850380545758,236.669727975712,3,0.383545090766421,0.349117786795747,3,0.383545090766421,0.349117786795747,,,,13.1403333333333,0.137144444444444,0.755555555555556,0.296666666666667,0.08,3.45555555555556,,,2095.37833333333,2315.44,35.223,
ROT20100924,Rottnest Island,-32,115.41667,2010-09-24 12:22:00,50,2010,9,24,12:22:00,3147.3226,2577.5828,6.64041,0.625901342982397,0.965065652629862,32,2.96065695853,0.854265022368925,22593582.4228787,340492,0.674306393244873,2024.99459661314,12,1.78429668692964,0.71805380982093,11,1.75940702787826,0.733729720324697,1,0,,19.98888,,1.8,0.095,0.06,0.0333333333333333,,,2030.425,2330.5125,35.5463333333333,
PHB20120212,Port Hacking,-34.11923,151.22667,2012-02-13 10:00:00,100,2012,2,13,10:00:00,829.7428,286.1601,12.56453,0.818883175886506,0.891662621288243,36,2.73968874821137,0.764524701909825,48488375.5205243,302300,0.836450113501243,4728.77391935164,14,1.37812732941492,0.522204392435778,12,1.35784025329635,0.546435115947793,2,0.685692588448176,0.9892452969285,22.0149111111111,0.799566666666667,4.5,0.446,0.461,5.2,,,2077.70333333333,2307.54333333333,35.1024,
MAI20110328,Maria Island,-42.59667,148.23333,2011-03-29 10:30:00,86,2011,3,29,10:30:00,686.6354,360.9993,8.9292,1.02800010000019,0.980952590248003,24,2.41934854594481,0.761267327457425,28431157.5284891,648148,0.147511565961026,516.970567046415,13,1.8549465072579,0.723190304659148,9,1.66429428052593,0.757452969392696,3,1.03972077083992,0.946394630357186,,,0.822222222222222,0.23,0.09,2,,,2071.82333333333,2321.93666666667,35.3147777777778,
PHB20090623,Port Hacking,-34.11923,151.22667,2009-06-24 09:10:00,100,2009,6,24,09:10:00,714.337,596.1228,3.38425,0.703014841149344,0.956521177848023,28,2.67420251183764,0.802532528742372,13051529.4408533,340128,0.345047923322684,477.247190704676,13,1.51695373702486,0.591416642442465,13,1.51695373702486,0.591416642442465,,,,,,1.98,0.404,0.215,4.74,,,2069.05,2322.345,35.4579,
MAI20091013,Maria Island,-42.59667,148.23333,2009-10-13 11:00:00,86,2009,10,13,11:00:00,727.8928,629.1703,10.30836,1.17428415786043,,27,2.3482602613247,0.712492868062244,223901533.690217,573528,0.975352480417755,15145.0140931044,14,0.80435581888008,0.304789066100866,14,0.80435581888008,0.304789066100866,,,,12.4325444444444,0.5045,0.311111111111111,0.334444444444444,0.382222222222222,1.97777777777778,,277.657142857143,2085.07833333333,2313.11333333333,35.0837777777778,
ESP20091216,Esperance,-33.93333,121.85,2009-12-16 09:45:00,50,2009,12,16,09:45:00,3265.1998,2660.0968,7.3241,0.691919056034857,0.952380969694017,12,1.4707143290008,0.591858985578501,21650061.3548061,138710,0.9021673948428,4002.31161069858,9,1.00795933885421,0.458742064534978,8,0.978781844643755,0.470694571126566,1,0,,19.17715,0.14453,0,0.0783333333333333,,0.116666666666667,,0.933333333333333,2060.9775,2345.335,35.7411666666667,
KAI20100419,Kangaroo Island,-35.83217,136.44733,2010-04-20 07:00:00,110,2010,4,20,07:00:00,222.7881,215.7154,0.96541,0.636762296525886,0.990908880576871,6,0.648178062512976,0.36175506458589,19201962.9762514,438690,0.621630765760686,740.563656887552,10,1.71722716951242,0.745782283893583,10,1.71722716951242,0.745782283893583,,,,17.78902,0.10423,,,,,,,2110.40714285714,2358.38428571429,35.7097,
YON20100521,Yongala,-19.30847,147.61842,2010-05-21 12:56:00,28.9,2010,5,21,12:56:00,3556.7193,2965.0662,31.58203,0.853691536352924,0.924623147511238,16,1.63939144964275,0.591285478618842,98090082.8439887,520032,0.988555447771976,5159.28639512569,14,1.44855382508018,0.54889062424853,13,1.44640295317008,0.563910920487548,1,0,,24.7949444444444,0.5469,0.4,0.01,0.005,0.075,,,1942.0825,2255.765,34.66625,
KAI20110319,Kangaroo Island,-35.83217,136.44733,2011-03-20 09:40:00,110,2011,3,20,09:40:00,276.7979,191.9261,0.31826,0.71276563637875,0.992536966967664,23,2.06642900424373,0.65904411296494,49310937.3351795,467662,0.668725732439111,2480.73326286934,15,1.6942730061088,0.625643130773282,8,1.31532341201847,0.6325368545614,7,1.5101115871352,0.776043841422132,17.29355,2.20108,0.466666666666667,0.276666666666667,0.0677777777777778,2.35555555555556,,,2108.60333333333,2340.32833333333,35.5474444444444,
KAI20120415,Kangaroo Island,-35.83217,136.44733,2012-04-15 10:42:00,110,2012,4,15,10:42:00,802.7451,641.8425,1.77876,0.813114758617552,0.973093850827365,21,2.38078433313742,0.781989419305341,6445633.48998821,180105,0.152523571824737,432.053642430804,9,2.09113888262042,0.951718319642859,2,0.693147180559945,1,7,1.80951425584928,0.929906376575379,19.4614555555556,0.596455555555556,0.366666666666667,0.134444444444444,0.178888888888889,0.611111111111111,,,2086.93,2355.97666666667,35.912625,
KAI20110718,Kangaroo Island,-35.83217,136.44733,2011-07-19 09:00:00,110,2011,7,19,09:00:00,2680.5288,2432.9866,0.0106,0.482697914812478,,13,1.75199390316958,0.683052044701376,,,,,,,,,,,,,,16.21554,2.48088,0.0777777777777778,0.124444444444444,0.0516666666666667,0.222222222222222,,,2089.39857142857,2359.37428571429,,
ESP20090623,Esperance,-33.93333,121.85,2009-06-23 09:20:00,50,2009,6,23,09:20:00,4322.167,3292.7053,10.45178,0.784160486117624,0.980099467210938,18,2.1366807479133,0.739240805988409,7637024.9630219,100220,0.386852427972406,2092.82499401317,6,1.4374963907775,0.802282011321985,5,1.30724860559778,0.812239226812241,1,0,,17.5506777777778,0.453333333333333,0.183333333333333,0.108333333333333,,0.1,,1.8,2047.0425,2339.515,35.6373333333333,
NSI20100322,North Stradbroke,-27.345,153.562,2010-03-23 09:15:00,60,2010,3,23,09:15:00,4745.096,3388.436,41.88929,0.766550492846029,0.966666515457958,37,2.89883789845647,0.802798060932295,52843513.8875693,273149,0.958366123290238,5189.82754170801,8,1.34521664035588,0.646912458654249,8,1.34521664035588,0.646912458654249,,,,25.8484888888889,0.273322222222222,0.785714285714286,0.168571428571429,0.03,1.67142857142857,,,2008.84,2306.65,35.248,
YON20101101,Yongala,-19.30847,147.61842,2010-11-01 11:45:00,28.9,2010,11,1,11:45:00,1433.7276,1000.089,8.55516,0.712114733967217,0.938356476621395,32,2.84478559473385,0.820831613982977,13391944.8568834,478984,0.922636470071711,299.376848120188,5,0.648596403043267,0.402995603640488,5,0.648596403043267,0.402995603640488,,,,,,1.3,0.105,0.005,0,,,1972.5775,2302.33,35.20775,
