NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acanthostomella,Actiniscus,Actinocyclus,Actinoptychus,Akashiwo,Alexandrium,Amphidinium,Amphiprora,Amphisolenia,Amphora,Amphorides,Anabaena,Ascampbelliella,Asterionellopsis,Asteromphalus,Attheya,Bacillaria,Bacteriastrum,Bellerochea,Biddulphia,Brachidinium,Calciosolenia,Campylodiscus,Cerataulina,Ceratocorys,Ceratoperidinium,Chaetoceros,Chaetoceros (Hyalochaete),Chaetoceros (Phaeoceros),Chamaesiphon,Cladopyxis,Climacocylis,Climacodium,Cocconeis,Cochlodinium,Codonella,Codonellopsis,Corethron,Coscinodiscus,Cyclotella,Cylindrotheca,Cymatocylis,Cymatosira,Cymbella,Cyttarocylis,Dactyliosolen,Dactyliosolen cf.,Dadayiella,Detonula,Dictyocha,Dictyocysta,Dinophysis,Diploneis,Ditylum,Entomoneis,Ephemera,Epiplocylis,Epiplocyloides,Eucampia,Euglena,Eutintinnus,Eutreptiella,Favella,Fragilaria,Fragilariopsis,Goniodoma,Gonyaulax,Gossleriella,Grammatophora,Guinardia,Gymnodinium,Gyrodinium,Gyrosigma,Haslea,Helicostomella,Helicotheca,Hemiaulus,Hemidiscus,Heterocapsa,Heterosigma,Heterosigma cf.,Karenia,Kofoidinium,Laboea,Lauderia,Leptocylindrus,Licmophora,Lingulodinium,Lioloma cf.,Lithodesmium,Lyrella,Manguinea,Mastogloia,Melosira,Membraneis,Mesodinium,Mesoporos,Meuniera,Navicula,Neostreptotheca,Nitzschia,Noctiluca,Nodularia,Octactis,Odontella,Ormosella,Ornithocercus,Oxytoxum,Palmerina,Paralia,Parundella,Peridinium,Phaeocystis,Phalacroma,Planktoniella,Pleurosigma,Podolampas,Porosira,Proboscia,Pronoctiluca,Prorocentrum,Protoperidinium,Protorhabdonella,Pseudo-nitzschia,Pseudosolenia,Pterosperma,Pyrocystis,Pyrophacus,Pyrophacus cf.,Rhabdonella,Rhabdonema,Rhaphoneis,Rhizosolenia,Rotalia,Salpingella,Scrippsiella,Skeletonema,Steenstrupiella,Stephanopyxis,Striatella,Strombidium,Surirella,Synedra,Thalassionema,Thalassiosira,Thalassiothrix,Tintinnidium,Tintinnopsis,Toxarium,Triadinium,Triceratium,Trichodesmium,Trigonium,Tripos,Tripos (Amphiceratium),Tripos (Ceratium),Tripos (gametes),Tripos (Tripoceratium),Tryblionella,Undella,Vorticella,Xystonella,Xystonellopsis
NSI20200625,North Stradbroke,-27.345,153.562,2020-06-25 10:35:00,2020,6,25,10:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60627853.7846154,0,0,0,0,0,6391927.34615385,0,0,24784728.4923077,0,37699080,0,0,0,121797027.692308,0,0,0,0,0,7363101.5625,0,1476923.07692308,0,0,0,0,11599716.9230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173452017.115385,0,1208303.84615385,0,0,0,0,17897396.5692308,0,0,0,0,0,0,0,0,654749.646634615,0,0,0,0,0,0,0,0,0,0,0,18124557.6923077,0,0,1506848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10210167.5,0,629929.071794872,0,0,2676923.07692308,0,0,0,0,0,0,0,0,13919660.3076923,0,0,0,2715622.6174359,0,0,0,0,0,0,166153.846153846,7128992.69230769,0,0,0,0,0,0,0,0,0,0,1095528.82051282,0,0,0,0,0,0,0
YON20200611,Yongala,-19.30847,147.61842,2020-06-12 09:09:00,2020,6,12,09:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4781948.77857143,0,0,0,0,0,17671443.75,0,0,8035417.85102041,4616213.87755102,3846844.89795918,0,0,0,0,0,0,0,0,0,88958288.2653061,0,310204.081632653,0,0,0,0,6154951.83673469,0,0,0,0,0,0,1130972.4,0,0,0,0,0,0,0,0,0,0,0,57221.8178571429,0,0,0,0,323134971.428571,0,1282281.63265306,0,0,0,0,15268127.4,0,0,0,0,0,0,1559318.57938776,0,4715390.34757653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199888,0,0,0,0,0,0,432770.051020408,0,0,0,0,0,1234196.07142857,0,244897.959183673,0,0,0,0,334248.078911565,3151335.34040816,0,151020.408163265,0,0,0,0,0,0,0,0,20516506.122449,0,0,192342.244897959,0,0,0,0,0,0,0,7974489.79591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20200609,Port Hacking,-34.11923,151.22667,2020-06-10 09:32:00,2020,6,10,09:32:00,99483.6833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,16745901.8835938,0,0,0,0,0,0,0,0,6232129.1625,0,0,157079.5,339291.72,901243.63125,0,0,0,49480042.5,0,0,0,248709.208333333,0,0,0,5000,0,0,0,0,74455683,0,0,0,262047.875875,0,0,0,0,769984.0740625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120573.25,0,7775435.25,0,0,0,0,0,0,0,0,0,0,0,955082.629875,0,235619.25,0,0,0,0,0,0,0,0,0,667980.57375,0,4712385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51181.7370833333,5790578.688,0,12500,0,0,0,0,0,0,0,0,2261944.8,0,0,0,0,0,0,0,0,0,0,0,13960440.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20200605,Rottnest Island,-32,115.41667,2020-06-05 09:13:00,2020,6,5,09:13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10454949.7208333,0,0,0,0,0,15108191.9090909,0,0,8276661.65454545,1070996.59090909,1645050.76363636,0,0,0,0,0,0,0,0,0,0,0,327272.727272727,0,0,0,0,19801536.969697,0,0,0,565549.666464647,0,0,3358645.30909091,0,0,0,3427189.09090909,0,856797.272727273,0,0,0,0,0,0,0,0,0,0,47599848.4848485,0,951996.96969697,0,0,0,0,3021638.38181818,0,0,0,0,0,0,0,17135945.4545455,1087061.53977273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247915.877525253,0,0,0,0,0,0,0,0,0,0,0,1090909.09090909,380798.787878788,0,8044374.39393939,63466.4646464646,152636.847474748,4679255.50545455,0,1181818.18181818,0,0,0,0,0,0,0,0,26808234.6666667,0,0,0,0,0,0,0,401623.721590909,0,0,30169575.7575758,24371122.4242424,0,0,0,0,0,0,0,0,0,0,0,0,369136.825,0,2570391.81818182,0,0,0
NSI20200528,North Stradbroke,-27.345,153.562,2020-05-28 11:00:00,2020,5,28,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4310261.48,0,0,0,0,0,7270817.35625,0,0,1570795,254468.79,942477,0,0,0,76216936.89375,0,0,0,0,0,0,0,30000,0,0,0,0,27017674,0,0,0,102265.299479167,0,0,0,0,0,0,0,0,235619.25,0,0,0,0,0,0,0,0,0,0,37345651.125,0,0,0,0,0,0,1246425.8325,0,0,0,0,0,0,0,0,2682746.05429688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308995833.33333,0,0,0,0,0,88357.21875,0,0,0,0,0,0,0,0,0,0,4977456.65625,0,0,0,0,317500,0,0,0,0,0,0,0,0,52967207.4,0,0,0,61575.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20200520,Port Hacking,-34.11923,151.22667,2020-05-20 10:01:00,2020,5,20,10:01:00,56847.8190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,31896955.96875,0,0,2111148.48,0,0,0,0,0,4748288.88571429,0,0,524196.731428572,387761.965714286,0,0,0,0,0,0,0,0,0,837757.333333333,0,0,97142.8571428572,0,0,0,0,28005030.8571429,0,0,0,0,0,3483798.91071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26886176.0185714,0,0,2008928.57142857,0,0,0,1424486.66571429,0,0,0,0,0,0,545761.502785714,0,2566566.83035714,0,0,0,0,0,0,0,0,0,545290.264285714,0,16156748.5714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792347.92857143,0,431968.625,4411869.47657143,0,34285.7142857143,0,0,0,0,0,0,0,0,117980168.457143,0,0,403918.714285714,0,0,0,0,0,0,0,14285.7142857143,605878.071428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20200520,Rottnest Island,-32,115.41667,2020-05-20 09:22:00,2020,5,20,09:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7672807.27770619,0,0,7226939.00622852,0,0,0,0,0,0,0,0,9082002.01890034,4696191.2371134,1470393.67010309,0,0,0,0,0,0,0,0,1007611.91294387,49593398.8402062,0,144329.896907217,0,0,0,0,10795841.9243986,0,0,0,140570.858390607,0,0,5713159.54639175,0,0,0,0,0,809688.144329897,0,0,0,0,0,0,0,0,0,0,37731467.5257732,0,269896.048109966,0,0,0,0,5711000.37800687,0,0,0,0,0,0,0,0,146249.921069588,1023729.09507446,0,0,0,0,0,0,0,0,0,0,0,0,0,168290.58419244,0,0,421712.575171821,0,0,0,0,0,0,0,0,0,0,0,618556.701030928,0,0,6841864.81958763,0,156899.56930126,0,0,378006.872852234,0,0,0,0,0,0,0,0,124735157.594502,0,1943251.54639175,0,0,0,0,0,0,0,0,23303264.604811,7880964.604811,0,0,0,0,0,0,0,0,0,0,413840.607101947,0,0,0,0,0,0,0
DAR20200511,Darwin,-12.4,130.76805,2020-05-12 08:20:00,2020,5,12,08:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375000,1231503.28,0,0,0,0,0,0,0,0,3647385.99,1060286.625,0,0,0,0,0,0,0,0,0,0,0,0,1160000,0,0,0,0,21362812,0,0,0,0,0,0,13854411.9,33600000,0,0,0,0,38170318.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17671443.75,0,0,0,0,0,2513272,0,0,0,0,0,0,0,0,0,6460000,0,0,0,230906865,1781281.53,0,0,0,69272059.5,0,0,0,0,0,37450000,0,0,0,104719.666666667,0,0,0,550000,0,0,0,0,0,0,0,0,202883882.2,0,0,0,0,0,0,0,0,0,0,93762500,9896008.5,0,0,0,0,0,0,0,0,0,0,0,0,4060505.075,0,0,0,0,0
YON20200422,Yongala,-19.30847,147.61842,2020-04-22 11:24:00,2020,4,22,11:24:00,0,0,0,0,0,0,0,0,0,0,0,0,251327.2,0,0,0,0,5113185.74526316,0,0,0,0,0,0,0,0,507945.498947368,0,793664.842105263,0,0,0,0,0,0,0,0,0,0,0,993684.210526316,0,0,0,0,1058219.78947368,0,0,0,0,0,0,5833436.58947368,0,0,0,0,0,0,0,632451.671052632,0,0,0,0,0,0,0,0,0,0,1322774.73684211,0,0,0,0,0,0,0,0,0,0,0,4021400.54684211,0,0,0,0,0,0,1058219.78947368,0,0,0,0,0,0,0,0,0,8866610.86315789,0,0,0,0,0,0,595248.631578948,0,0,0,0,0,0,0,1010526.31578947,0,0,0,0,384486.523508772,0,0,58947.3684210526,0,0,0,0,0,5511561.40350877,0,0,3809591.24210526,0,0,793664.842105263,0,0,0,0,0,0,0,16394736.8421053,0,0,0,0,0,0,0,32545218.931579,0,0,0,0,0,0,0,0,0,0,0
YON20200306,Yongala,-19.30847,147.61842,2020-03-06 10:25:00,2020,3,6,10:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327527.468085106,0,0,0,0,0,0,0,0,93997.0412234043,0,0,0,0,0,0,0,0,0,0,0,0,0,10638.2978723404,0,0,0,0,1002635.10638298,0,0,0,0,0,0,0,0,819131.993683511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208882.313829787,0,0,0,0,23907834.1117021,0,0,0,0,0,0,0,0,1018692.93425864,0,0,0,0,0,0,0,0,0,0,0,3759881.64893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153180.363475177,0,1765055.5518617,0,0,0,0,10638.2978723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160851.063829787,0,0,0,0,0,0,0,8679686.78656915,0,0,0,0,0,0,0,0,0,0,0
ROT20200304,Rottnest Island,-32,115.41667,2020-03-04 09:25:00,2020,3,4,09:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15189026.6517857,0,0,0,0,0,0,0,0,16958174.5918367,0,0,7026903.34693878,1963493.75,8975971.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709708.84353741,0,0,0,0,0,0,0,0,2095194.75935374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053212.09821429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311665.674603175,0,0,1523809.52380952,262611278.367347,0,0,0,0,0,0,0,213713605.442177,0,0,0,83775.7333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4666080.38548753,0,0,0,0,0,0,0
NSI20200228,North Stradbroke,-27.345,153.562,2020-02-28 10:30:00,2020,2,28,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4154752.775,0,0,5738899.5325,3085434.07875,589048.125,0,0,0,98960085,0,0,0,0,603365.266927083,0,0,350000,0,0,0,0,83566294,0,0,0,0,0,0,0,0,0,0,0,0,235619.25,0,0,0,0,0,0,0,0,0,0,32358377,0,0,0,0,0,0,3323802.22,0,0,0,0,0,0,0,0,5836730.60859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18849540,0,0,0,0,0,0,0,0,0,0,0,0,0,26546435.5,0,102363.474166667,0,0,645000,0,0,0,0,0,0,0,0,78539750,0,0,0,0,0,0,0,0,0,0,27000,8128864.125,0,0,0,0,0,0,2147080.415625,0,0,0,0,0,0,0,0,0,0,0
PHB20200224,Port Hacking,-34.11923,151.22667,2020-02-25 08:52:00,2020,2,25,08:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645446.64356436,0,0,413072.427722772,0,0,0,0,0,0,0,0,0,393994.785478548,0,0,0,0,0,0,0,0,17916394.4554455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990710.49504951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744183.571782178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628359.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5056072.87234323,0,30524227.5907591,0,0,0,0,118811.881188119,0,0,0,0,0,0,0,0,0,0,0,829462.706270627,0,0,0,0,0,0,0
MAI20200223,Maria Island,-42.59667,148.23333,2020-02-24 10:30:00,2020,2,24,10:30:00,0,0,0,0,0,1206370.56,0,0,0,0,0,0,0,0,0,0,0,9236274.6,0,0,0,0,0,0,0,0,5013977.64,1372979.54966667,7539816,0,0,0,0,0,0,0,0,0,0,0,520000,0,0,0,0,18849540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176714437.5,0,0,0,0,0,0,8309505.55,0,0,0,0,0,0,0,0,16597903.5421875,0,0,0,0,0,0,0,0,0,0,0,18849540,0,0,0,1963493750,0,0,0,0,0,353428.875,0,0,0,0,0,0,0,0,575958.166666667,0,6636608.875,0,0,0,0,7e+05,0,0,0,0,0,0,0,0,9047779.2,0,0,0,2873507.65333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28274310,2094393.33333333,0,6492619.33333333,0,0,0,0,0
YON20200212,Yongala,-19.30847,147.61842,2020-02-13 09:47:00,2020,2,13,09:47:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570795,0,0,0,0,0,22089304.6875,0,0,7156734.3622449,4808556.12244898,0,0,0,0,0,0,0,0,0,0,0,0,20408.1632653061,0,0,0,0,84630587.755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226803563.77551,0,400713.010204082,0,0,0,0,29910020.5076531,0,0,0,0,0,0,0,0,11508227.2074298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27088199.4897959,0,0,0,0,596938.775510204,0,0,0,0,0,0,0,0,392474350.714286,0,0,1202139.03061224,0,0,0,0,0,0,0,4821428.57142857,6972406.37755102,0,0,0,0,0,0,116847.91377551,0,0,0,213713.605442177,0,414337.25255102,0,0,0,0,0
DAR20200204_0630,Darwin,-12.4,130.76805,2020-02-04 16:01:00,2020,2,4,16:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,285953.41228125,0,0,0,1231503.28,0,0,0,0,0,0,0,0,7811563.535,5262163.25,0,0,0,0,0,0,0,0,0,0,362264596.875,0,340000,0,0,0,0,7539816,0,0,0,0,0,0,8312647.14,100800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80928929.195,0,785397.5,0,0,0,0,28055184.0975,0,0,0,0,0,0,0,14137155,0,0,0,0,0,0,0,0,0,0,0,0,9424770,0,0,0,0,0,0,260359271.25,0,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,204726.948333333,0,0,1120000,0,0,0,0,0,0,0,0,44390666.7,0,0,471238.5,0,0,0,0,0,0,0,13475000,26624975.25,0,0,1178096.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20200204,Kangaroo Island,-35.83217,136.44733,2020-02-04 14:25:00,2020,2,4,14:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14011338.8956311,0,0,2411475.33373786,0,82352.359223301,0,0,0,76862201.9417476,0,0,0,0,0,0,0,9708.73786407767,0,0,0,0,169279849.514563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14683883.1626214,0,381260.922330097,0,0,0,0,2269836.90109223,0,0,0,0,0,0,0,4289185.37621359,1342872.45486954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610827.39684466,0,11437.8276699029,0,0,60679.6116504854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334.95145631068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41176179.6116505,1919013.30906149,0,2561437.9631877,0,0,0,0,0
ROT20200128,Rottnest Island,-32,115.41667,2020-01-28 09:39:00,2020,1,28,09:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3054965.27573529,0,0,719562.709558824,0,0,0,0,0,0,56941.31875,0,0,0,0,0,0,122549.019607843,0,0,0,0,1847994.11764706,0,64166.4624183007,0,2005201.9505719,0,0,0,0,0,0,0,0,0,0,2849298.93039216,0,0,0,0,0,0,0,0,6236980.14705882,0,769997.549019608,0,0,0,0,0,0,0,0,0,0,0,468177.759742647,3464988.97058824,670619.740349265,298599.836601307,0,0,0,0,0,0,0,0,0,0,0,577498.161764706,0,0,0,0,0,0,0,0,86624.7242647059,0,0,0,0,0,0,0,0,0,0,3253239.64460784,0,0,1892345.97647059,0,318627.450980392,0,0,0,0,0,0,0,0,12319960.7843137,0,0,115499.632352941,0,0,0,6740.19607843137,54140.4526654412,0,0,205269.607843137,481248.468137255,0,0,0,0,0,0,0,0,0,0,1539995.09803922,0,2985665.49632353,0,0,0,0,0
NSI20200122,North Stradbroke,-27.345,153.562,2020-01-22 10:35:00,2020,1,22,10:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847254.92,0,0,0,0,0,4154752.775,0,0,75398.16,0,0,0,0,0,475008408,0,0,0,0,0,0,0,140000,0,0,0,0,229964388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25446879,0,0,0,0,0,0,14337431.3625,0,0,0,0,0,0,0,0,74903359.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614180.845,7720771.584,0,3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9032071.25,0,0,0,0,0,0,0,0,0,0,0,0,4060505.075,0,0,0,0,0
YON20200116,Yongala,-19.30847,147.61842,2020-01-16 10:05:00,2020,1,16,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1297492.53661616,0,0,0,1088449.86868687,0,0,0,0,0,0,0,0,1433548.77020202,0,0,0,0,0,0,0,0,0,251221.422558923,0,0,0,65656.5656565657,0,0,0,0,4125320.2020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8806923.96666667,0,0,0,0,0,0,0,0,14993952.2727273,0,1983327.02020202,0,446248.579545455,0,0,14169284.8977273,0,0,0,0,0,0,1447094.89375,0,4667388.26822917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123668.080808081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21786847.3169192,0,0,1949689.79393939,0,161616.161616162,0,0,0,8926584.69688552,0,0,0,0,13835689.2929293,0,0,118999.621212121,0,0,0,0,0,0,0,12626.2626262626,178499.431818182,0,0,0,0,0,0,260252171.590909,0,0,0,211554.882154882,0,0,0,0,0,0,0
MAI20200106,Maria Island,-42.59667,148.23333,2020-01-07 09:45:00,2020,1,7,09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821002.186666667,0,0,0,0,0,9621119.375,0,0,201061.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1013333.33333333,0,0,0,0,5026544,0,0,0,0,0,406443.20625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13089958.3333333,0,1047196.66666667,0,0,0,0,0,0,0,0,0,0,0,5093774.026,0,3972147.85625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7853975000,0,0,0,0,0,706857.75,0,0,0,0,0,0,0,0,0,0,0,139626.222222222,0,5147181.056,0,1920000,0,0,0,0,0,0,0,0,33510293.3333333,0,0,5026544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4660025.16666667,0,0,0,0,0,0,0
NSI20191220,North Stradbroke,-27.345,153.562,2019-12-20 10:20:00,2019,12,20,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3672474.99005964,0,0,0,0,0,90859404.6222664,0,0,974330.099403579,0,0,0,0,0,314783570.576541,0,0,0,0,0,0,0,278330.019880716,0,0,0,0,409718298.210736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55899066.6003976,0,0,0,2342139.66202783,0,0,3303978.3499006,0,0,0,0,0,0,0,0,41157249.2109841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13194053.4294235,0,0,0,0,9960238.56858847,0,0,0,0,0,0,0,0,535631726.441352,0,0,0,0,0,0,0,0,0,0,25546719.6819085,7494846.91848906,0,0,0,0,0,0,2276559.75149105,0,0,0,0,0,0,0,0,0,0,0
ROT20191218,Rottnest Island,-32,115.41667,2019-12-18 09:15:00,2019,12,18,09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118470.734006734,356998.863636364,1269329.29292929,0,0,0,0,0,0,0,0,0,0,0,121212.121212121,0,0,0,0,4231097.64309764,0,0,0,0,0,0,2798871.09090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13222180.1346801,0,0,0,0,0,0,3994949.50589226,0,0,0,0,0,0,643153.286111111,0,747218.454861111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164890.774410774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202020.202020202,0,0,0,0,154258.768237935,5199172.78383838,0,1700336.7003367,0,0,0,0,0,0,0,0,19970780.8754209,0,1385543.44152637,158666.161616162,0,0,0,3703.7037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855990.90909091,269732.474747475,0,410152.027777778,0,1427995.45454545,0,0,0
PHB20191216,Port Hacking,-34.11923,151.22667,2019-12-17 09:02:00,2019,12,17,09:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716282.52,0,0,0,454408.553571429,0,0,0,0,0,0,0,0,0,76190.4761904762,0,0,0,0,1914873.9047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34073385.9409524,0,1495995.23809524,0,0,0,0,0,0,0,0,0,0,0,6549138.03342857,1346395.71428571,2594055.74285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134639.571428571,0,0,0,0,0,0,0,0,0,0,75846958.5714286,83775.7333333333,155982.436825397,5882492.63542857,0,358095.238095238,0,0,0,0,0,0,0,0,0,0,0,1974713.71428571,0,0,0,0,168299.464285714,0,0,38095.2380952381,3500628.85714286,0,0,0,0,0,0,0,0,0,2692791.42857143,199466.031746032,0,0,0,0,0,0,0
MAI20191210,Maria Island,-42.59667,148.23333,2019-12-11 09:30:00,2019,12,11,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4105010.93333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927861.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94247700,104575677.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82466737.5,0,0,0,0,0,0,0,0,0,0,0,1466075.33333333,0,0,0,5266666.66666667,0,0,0,0,0,0,0,0,0,0,0,3141590,0,0,0,0,0,0,0,333333.333333333,446105780,0,0,0,0,0,0,0,0,0,28274310,3096429.64375,0,1298523.86666667,0,0,0,0,0
YON20191202,Yongala,-19.30847,147.61842,2019-12-03 09:45:00,2019,12,3,09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11083529.52,0,0,0,0,0,894764101.875,0,0,23577632.95,0,7539816,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,0,145769776,0,0,0,0,0,0,0,0,0,0,0,0,9424770,0,0,0,0,0,0,0,0,0,0,576795924,0,10995565,0,0,0,0,37406912.13,0,0,0,0,0,0,0,0,27237585.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860000,0,0,0,3534927.53996667,0,0,0,0,2186860799,0,0,0,0,0,0,0,441786.09375,0,0,1050000,7068577.5,0,0,0,0,0,0,2290219.11,0,0,2827431,57595.8166666667,0,0,0,0,0,0,0
