NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Amphipod,Appendicularian,Ascidian,Brachiopod,Bryozoan,Cephalochordate,Cephalopod,Chaetognath,Ciliophora,Cirripedia,Cladoceran,Cnidarian,Coelenterate,Copepod,Ctenophore,Cumacean,Decapod,Echinoderm,Egg,Euphausiid,Fish,Foraminifera,Hemichordata,Isopod,Mollusc,Mysida,Nematode,Nemertean,Noctilucaceae,Ostracod,Phoronid,Platyhelminthes,Polychaete,Radiozoa,Sipunculid,Thaliacean,Thecostraca,Urochordata
ROT20141014,Rottnest Island,-32,115.41667,2014-10-14T11:52:00Z,2014,10,14,11:52:00,7.8585,165.0282,0,0,39.2924,0,0,0,0,0,385.0657,0,0,2809.408,0,0,15.717,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0
ROT20140919,Rottnest Island,-32,115.41667,2014-09-19T12:57:00Z,2014,9,19,12:57:00,5.239,115.2578,0,0,47.1509,0,0,5.239,15.717,10.478,0,5.239,0,1990.8164,0,0,20.956,0,0,0,0,41.9119,0,10.478,151.9307,0,0,5.239,0,5.239,0,0,15.717,0,0,0,0,0
NSI20140917,North Stradbroke,-27.345,153.562,2014-09-17T10:30:00Z,2014,9,17,10:30:00,6.4297,276.4758,0,0,6.4297,0,0,12.8593,0,0,520.8032,12.8594,0,3015.5153,0,0,6.4297,38.578,0,0,12.8593,25.7187,0,0,482.2252,0,0,0,0,6.4297,0,0,12.8594,0,0,289.3351,0,0
MAI20140915,Maria Island,-42.59667,148.23333,2014-09-16T09:20:00Z,2014,9,16,09:20:00,0,386.6374,0,0,4.7151,0,0,0,42.4358,4.7151,28.2906,9.4302,0,2112.3609,0,0,0,37.7207,0,42.4358,0,0,0,0,4.7151,0,0,0,0,0,0,0,33.0056,0,0,4.7151,0,0
PHB20140911,Port Hacking,-34.11923,151.22667,2014-09-11T10:13:00Z,2014,9,11,10:13:00,1.8042,14.4339,0,0,0,0,0,9.0212,16.2382,5.4127,57.7358,5.4127,0,636.8977,0,0,0,77.5825,0,0,0,0,1.8042,0,28.8679,0,0,0,9237.7286,0,0,0,21.6509,0,0,173.2074,0,0
YON20140910,Yongala,-19.30847,147.61842,2014-09-10T10:35:00Z,2014,9,10,10:35:00,0,1305.7174,0,0,0,0,0,108.8097,108.8098,0,0,13.6012,0,3599.7902,0,0,0,13.6012,0,0,13.6012,0,0,13.6012,530.4476,0,0,13.6012,0,27.2024,0,0,40.8037,0,0,0,0,0
DAR20140906_00:30,Darwin,-12.4,130.76805,2014-09-06T10:00:00Z,2014,9,6,10:00:00,0,1385.0579,0,14.7347,44.204,0,0,44.204,206.2853,0,0,14.7347,0,4204.2891,0,0,14.7347,0,0,0,0,73.6733,0,44.204,2151.2601,0,0,0,0,397.8358,0,14.7347,147.3466,0,0,0,0,0
ROT20140902,Rottnest Island,-32,115.41667,2014-09-02T11:55:00Z,2014,9,2,11:55:00,0,306.4809,0,0,330.0563,0,0,31.4339,47.151,31.4339,0,23.5755,0,5113.2543,0,0,15.717,86.4433,0,0,0,31.4339,0,31.4339,306.4809,0,0,39.2924,0,0,0,0,70.7264,0,0,7.8585,0,0
NSI20140901,North Stradbroke,-27.345,153.562,2014-09-01T10:10:00Z,2014,9,1,10:10:00,0,270.0461,0,0,0,0,2.5719,20.575,7.7156,2.5719,0,15.4312,0,1913.4698,0,0,5.1437,12.8593,0,0,2.5719,33.4343,0,0,146.5965,0,0,0,0,2.5719,0,0,12.8593,2.5719,0,54.0092,0,0
PHB20140824,Port Hacking,-34.11923,151.22667,2014-08-25T09:57:00Z,2014,8,25,09:57:00,0,8.8409,0,0,0,0,0,10.609,19.4498,7.0726,26.5224,15.9135,0,921.8004,1.7682,0,0,0,0,0,1.7682,0,0,0,17.6817,0,0,0,751.4676,0,0,0,53.0449,0,0,0,0,0
MAI20140821,Maria Island,-42.59667,148.23333,2014-08-21T11:50:00Z,2014,8,21,11:50:00,0.943,1.886,0,0,0,0,0,0.943,0,0,0,1.886,0,412.0986,0,0,1.886,0,13.2023,8.4872,0.943,0.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20140820,Yongala,-19.30847,147.61842,2014-08-20T11:15:00Z,2014,8,20,11:15:00,0,761.6684,0,0,0,0,0,32.6429,5.4405,0,0,0,0,1496.1349,5.4405,0,0,16.3215,0,0,10.881,5.4405,0,5.4405,195.8576,0,0,0,0,38.0835,0,5.4405,16.3215,0,0,5.4405,0,0
MAI20140807,Maria Island,-42.59667,148.23333,2014-08-07T12:00:00Z,2014,8,7,12:00:00,0,2.2102,0,0,0,0,0,2.4313,0,0,0,0.442,0,82.219,0,0,0.442,0,6.1886,3.7573,0,5.7465,0,0,0.663,0,0,0,0,0,0,0,0.221,0,0,0,0,0
ROT20140730,Rottnest Island,-32,115.41667,2014-07-30T10:03:00Z,2014,7,30,10:03:00,7.8585,1053.0369,0,0,55.0094,0,0,15.717,15.717,0,0,0,0,2423.0334,0,0,0,0,0,0,0,39.2924,0,7.8585,102.1604,0,0,0,0,7.8585,0,0,7.8585,7.8585,0,7.8585,0,0
NSI20140725,North Stradbroke,-27.345,153.562,2014-07-25T10:35:00Z,2014,7,25,10:35:00,0,379.3505,0,0,0,0,0,6.4297,32.1483,6.4297,0,12.8594,0,2520.4296,0,0,6.4297,6.4297,0,0,0,45.0077,0,6.4297,147.8824,0,0,0,6.4297,25.7187,0,0,25.7187,0,0,25.7186,0,0
YON20140717,Yongala,-19.30847,147.61842,2014-07-17T10:28:00Z,2014,7,17,10:28:00,0,448.8403,0,0,6.8006,0,0,88.4079,0,13.6012,0,13.6012,0,4066.7652,0,0,6.8006,6.8006,0,0,0,6.8006,0,13.6012,299.2269,0,0,0,6.8006,54.4049,0,0,20.4018,6.8006,0,54.4049,0,0
PHB20140716,Port Hacking,-34.11923,151.22667,2014-07-16T10:00:00Z,2014,7,16,10:00:00,0,187.4249,0,0,0,0,0,21.2179,70.7263,3.5363,7.0726,10.6089,0,2341.0421,0,0,3.5363,7.0726,0,0,3.5363,3.5363,0,0,38.8994,0,0,0,10.609,7.0726,0,0,35.3631,0,0,21.2179,0,0
KAI20140713,Kangaroo Island,-35.83217,136.44733,2014-07-13T16:13:00Z,2014,7,13,16:13:00,0,77.799,3.5363,0,10.609,0,0,3.5363,17.6816,0,0,3.5363,0,1916.6844,0,0,10.6089,3.5363,0,10.609,0,0,0,0,21.2179,0,0,0,134.3801,0,0,0,3.5363,0,0,0,0,0
MAI20140703,Maria Island,-42.59667,148.23333,2014-07-03T11:30:00Z,2014,7,3,11:30:00,0,0.7858,0,0,0.7858,0,0,5.108,0,1.1788,0,0,0,154.4186,0,0,1.1788,0,22.3967,2.7504,0,0,0,0,1.1787,0,0,0,0,0.3929,0,0,0.3929,0,0,0,0,0
DAR20140702,Darwin,-12.4,130.76805,2014-07-03T09:08:00Z,2014,7,3,09:08:00,0,22.102,0,22.102,29.4693,0,0,58.9386,22.102,0,0,22.102,0,2924.8296,0,0,14.7347,22.102,0,22.102,0,0,0,0,478.8765,0,0,0,0,58.9386,0,0,36.8366,0,0,0,0,0
ROT20140624,Rottnest Island,-32,115.41667,2014-06-24T13:16:00Z,2014,6,24,13:16:00,7.8585,243.6131,0,0,47.1509,0,0,39.2924,7.8585,0,7.8585,86.4434,0,3730.1613,0,0,15.717,0,0,0,0,47.1509,0,0,188.6037,0,0,0,0,0,0,0,62.8678,7.8585,0,7.8585,0,0
YON20140624,Yongala,-19.30847,147.61842,2014-06-24T10:53:00Z,2014,6,24,10:53:00,0,244.822,0,0,0,0,0,32.6429,10.881,5.4405,0,5.4405,0,2178.5278,0,0,0,38.0834,0,0,0,0,0,5.4405,146.8932,0,0,5.4405,0,10.881,0,0,21.762,5.4405,5.4405,10.881,0,0
NSI20140623,North Stradbroke,-27.345,153.562,2014-06-23T10:20:00Z,2014,6,23,10:20:00,0,385.7801,0,0,6.4297,0,0,32.1483,12.8593,0,0,6.4297,0,2337.1845,0,0,0,6.4297,0,0,6.4297,45.0077,0,0,83.5856,0,0,0,0,12.8594,0,0,32.1483,0,0,25.7187,0,0
MAI20140619,Maria Island,-42.59667,148.23333,2014-06-19T11:30:00Z,2014,6,19,11:30:00,0,5.1866,0,0,0.4715,0,0,9.4302,0,0,0,0,0,206.9921,0,0,0.4715,0,6.6011,1.4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20140612,Port Hacking,-34.11923,151.22667,2014-06-13T09:20:00Z,2014,6,13,09:20:00,0,138.5362,0,0,0,0,0,25.5198,54.6854,7.2914,14.5828,14.5828,0,1917.6329,0,0,0,0,0,3.6457,3.6457,113.0163,0,0,61.9766,0,0,0,204.1586,7.2914,0,0,32.8112,0,0,21.8741,0,0
YON20140527,Yongala,-19.30847,147.61842,2014-05-27T12:12:00Z,2014,5,27,12:12:00,0,537.2483,0,0,0,0,0,176.8159,0,0,0,34.003,0,2992.2687,0,0,6.8006,13.6012,0,0,0,6.8006,0,0,455.641,0,0,0,0,0,6.8006,6.8006,68.0061,0,13.6012,0,0,0
ROT20140519,Rottnest Island,-32,115.41667,2014-05-19T12:22:00Z,2014,5,19,12:22:00,7.8585,235.7545,0,0,110.0188,0,0,62.8679,0,15.717,110.0187,39.2925,0,3913.5256,7.8585,0,15.717,7.8585,0,0,0,94.3018,0,7.8585,141.4528,0,0,0,0,0,0,7.8585,31.434,7.8585,0,23.5755,0,0
MAI20140516,Maria Island,-42.59667,148.23333,2014-05-16T10:20:00Z,2014,5,16,10:20:00,1.1788,4.7151,0,0,0,0,0,12.9665,0,0,0.5894,1.1788,0,257.5622,0,0,4.7151,0,2.3575,0,0,0,0,0.5894,2.947,0.5894,0,0,0,0,0,0,0,0,0,0,0,0
PHB20140515,Port Hacking,-34.11923,151.22667,2014-05-16T09:35:00Z,2014,5,16,09:35:00,1.4145,196.6192,0,0,1.4145,0,0,26.876,4.2435,0,1.4145,11.3162,0,1376.3347,1.4145,0,4.2436,0,0,0,1.4145,21.2179,0,4.2436,46.6794,0,0,0,0,8.4872,0,0,29.705,0,0,7.0727,0,0
KAI20140507,Kangaroo Island,-35.83217,136.44733,2014-05-07T13:45:00Z,2014,5,7,13:45:00,0,17.6816,0,0,56.5811,0,0,3.5363,3.5363,0,3.5363,0,0,1297.8286,0,0,7.0726,7.0726,0,0,0,3.5363,0,3.5363,169.7432,0,0,0,42.4358,0,0,3.5363,3.5363,0,0,0,3.5363,0
NSI20140507,North Stradbroke,-27.345,153.562,2014-05-07T10:25:00Z,2014,5,7,10:25:00,0,363.2764,0,0,0,0,0,16.0741,3.2148,0,0,12.8593,0,1285.9337,0,0,6.4297,0,0,0,3.2148,22.5038,0,3.2148,128.5933,0,0,0,0,6.4297,0,0,9.6445,22.5038,0,16.0742,0,0
YON20140501,Yongala,-19.30847,147.61842,2014-05-01T11:25:00Z,2014,5,1,11:25:00,0,448.8403,0,0,0,0,0,367.2331,27.2024,13.6012,0,81.6072,0,10445.7388,13.6012,0,54.4049,81.6073,0,0,0,0,0,0,938.4843,0,0,40.8037,13.6012,13.6012,0,13.6012,95.2085,0,0,40.8036,0,0
PHB20140427,Port Hacking,-34.11923,151.22667,2014-04-28T09:38:00Z,2014,4,28,09:38:00,0,127.3074,0,0,0,0,0,17.6816,3.5363,3.5363,3.5363,0,0,2029.8459,0,0,7.0726,3.5363,0,0,0,21.2179,0,0,180.3522,0,0,0,7.0726,10.609,0,0,35.3631,0,0,17.6816,3.5363,0
MAI20140408,Maria Island,-42.59667,148.23333,2014-04-08T11:03:00Z,2014,4,8,11:03:00,0.5239,16.2409,0,0,0,0,0,2.6195,0,0.5239,20.4321,0,0,194.8907,0,0,0.5239,1.0478,0,0.5239,0,0,0,0,4.1912,0,0,0,0,1.0478,0,0,0,0,0,4.7151,0,0
NSI20140404,North Stradbroke,-27.345,153.562,2014-04-04T10:45:00Z,2014,4,4,10:45:00,6.4297,237.8978,0,0,6.4297,0,0,38.578,0,0,0,3.2148,0,1494.8971,3.2148,0,0,16.0742,0,0,0,3.2148,0,0,151.0971,0,0,3.2148,3.2148,9.6445,0,0,9.6445,0,0,12.8593,0,0
DAR20140403,Darwin,-12.4,130.76805,2014-04-04T08:03:00Z,2014,4,4,08:03:00,0,65.4874,0,0,0,0,0,117.8773,26.195,0,0,13.0975,0,12508.0877,0,0,497.704,78.5849,0,0,0,39.2924,0,26.1949,2501.6177,0,0,0,0,392.9242,0,0,209.5595,0,0,0,0,0
ROT20140319,Rottnest Island,-32,115.41667,2014-03-19T12:30:00Z,2014,3,19,12:30:00,0,361.4903,0,0,86.4433,0,0,39.2924,15.717,0,440.0751,7.8585,0,4275.0161,7.8585,0,23.5755,23.5755,0,0,0,23.5755,0,0,314.3394,0,0,0,0,0,0,117.8773,15.717,0,0,0,0,0
MAI20140318,Maria Island,-42.59667,148.23333,2014-03-19T10:55:00Z,2014,3,19,10:55:00,0,7.0726,0,0,0,0,0,18.8604,0,0,2.3575,2.3575,0,1268.3586,0,0,9.4301,2.3575,0,2.3575,0,0,0,0,21.2179,0,0,0,0,0,0,0,0,0,0,87.2292,0,0
PHB20140317,Port Hacking,-34.11923,151.22667,2014-03-18T09:48:00Z,2014,3,18,09:48:00,0,81.3353,0,0,0,0,0,8.8408,1.7682,3.5364,12.3772,5.3045,0,1052.0556,0,0,1.7682,1.7682,0,0,1.7682,12.3771,0,0,65.4219,0,0,0,24.7542,7.0727,0,0,10.6089,0,0,19.4498,0,0
YON20140317,Yongala,-19.30847,147.61842,2014-03-17T14:07:00Z,2014,3,17,14:07:00,0,1074.4966,0,0,0,13.6012,0,122.411,40.8037,0,0,27.2024,0,11316.217,0,0,27.2024,68.0061,0,0,0,0,0,13.6012,340.0305,0,0,13.6012,0,0,13.6012,0,122.411,0,0,0,0,0
KAI20140313,Kangaroo Island,-35.83217,136.44733,2014-03-13T14:00:00Z,2014,3,13,14:00:00,0,1.4146,0,0,12.0235,0,0,2.1218,1.4145,0,0,0.7073,0,459.014,0,0,1.4145,27.5833,162.6706,0,0,0,0,0.7073,104.675,0,0,0,314.7323,0.7073,0,0,4.2436,0,0,0,1.4145,0
NSI20140306,North Stradbroke,-27.345,153.562,2014-03-06T10:15:00Z,2014,3,6,10:15:00,0,790.8493,12.8593,0,0,0,0,38.578,0,0,6.4297,6.4297,0,2362.9029,0,0,6.4297,19.289,0,0,0,147.8824,0,0,797.279,0,0,0,6.4297,0,0,0,0,0,0,45.0077,0,0
ROT20140227,Rottnest Island,-32,115.41667,2014-02-27T12:39:00Z,2014,2,27,12:39:00,0,612.9618,0,7.8585,39.2924,0,0,15.717,0,0,1155.1973,70.7265,0,2860.4888,0,0,62.8679,15.717,0,0,7.8585,39.2924,0,7.8585,275.0469,0,0,0,0,0,0,31.4339,31.434,0,0,251.4715,7.8585,0
YON20140220,Yongala,-19.30847,147.61842,2014-02-20T10:48:00Z,2014,2,20,10:48:00,0,326.4294,0,0,0,27.2024,0,340.0306,13.6012,0,0,54.4049,0,5440.4888,0,0,27.2024,81.6073,0,0,0,13.6012,0,0,1210.5088,0,0,40.8037,0,27.2024,0,0,122.411,0,0,0,0,0
NSI20140213,North Stradbroke,-27.345,153.562,2014-02-13T10:20:00Z,2014,2,13,10:20:00,1.837,194.7271,0,0,0,0,0,55.1114,0,0,0,1.837,0,1161.0132,0,0,5.5111,7.3482,0,0,1.837,0,0,0,78.993,0,0,0,0,0,0,0,9.1852,0,0,12.8593,0,0
PHB20140211,Port Hacking,-34.11923,151.22667,2014-02-12T09:57:00Z,2014,2,12,09:57:00,0,171.2322,0,0,0,0,0,0,0,3.7224,182.3996,29.7795,0,1081.9888,0,0,0,0,0,0,0,11.1673,0,0,74.4487,0,0,0,975.2793,3.7224,0,11.1673,3.7224,0,0,3.7224,0,0
MAI20140205,Maria Island,-42.59667,148.23333,2014-02-05T11:05:00Z,2014,2,5,11:05:00,0,54.2856,0,0,0,0,0,4.653,0,0,206.2851,4.653,0,547.5084,0,0,1.551,1.551,1.551,0,3.102,0,0,0,15.5102,0,0,0,576.9782,0,0,0,3.102,0,0,88.4079,0,0
MAI20140122,Maria Island,-42.59667,148.23333,2014-01-23T10:50:00Z,2014,1,23,10:50:00,0,23.5755,0,0,0,0,0,3.1434,0,0,147.7396,3.1434,0,333.2001,0,0,0,0,14.1453,0,0,1.5717,0,0,4.7151,0,0,0,798.422,0,0,0,1.5717,0,0,73.8698,0,0
KAI20140122,Kangaroo Island,-35.83217,136.44733,2014-01-22T15:15:00Z,2014,1,22,15:15:00,0,5.6581,0,0,2.8291,0,0,9.9017,0,1.4145,220.6662,8.4871,0,219.6561,0,0,4.2436,0,0,0,0,0,0,0,39.6067,0,0,0,41.0213,0,0,0,0,0,0,127.3075,0,0
ROT20140122,Rottnest Island,-32,115.41667,2014-01-22T10:10:00Z,2014,1,22,10:10:00,0,432.2167,0,0,102.1603,7.8585,0,23.5755,0,0,39.2924,15.717,0,3575.611,7.8585,0,62.8679,0,0,0,0,23.5755,0,23.5755,259.33,0,0,0,0,7.8585,0,7.8585,70.7264,0,0,7.8585,0,0
YON20140122,Yongala,-19.30847,147.61842,2014-01-22T10:00:00Z,2014,1,22,10:00:00,6.8006,149.6134,0,0,0,0,0,54.4049,0,0,0,13.6012,0,4481.6025,0,0,27.2024,47.6043,0,0,0,20.4018,0,0,374.0335,0,0,0,0,0,0,6.8006,20.4018,0,6.8006,0,0,0
PHB20140120,Port Hacking,-34.11923,151.22667,2014-01-21T09:43:00Z,2014,1,21,09:43:00,0,196.8672,0,0,0,0,0,0,0,0,302.5922,10.9371,0,486.6989,0,0,3.6457,3.6457,0,0,0,10.9371,0,0,7.2914,0,0,0,528.6249,10.9371,0,0,0,0,0,448.4197,0,0
DAR20140117_19:50,Darwin,-12.4,130.76805,2014-01-18T05:20:00Z,2014,1,18,05:20:00,0,0,0,0,0,0,0,147.3466,58.9386,0,0,0,0,7713.5936,0,0,0,29.4693,0,0,0,132.6119,0,14.7347,1193.5074,0,0,0,0,58.9387,0,0,162.0812,0,0,0,0,0
ROT20131218,Rottnest Island,-32,115.41667,2013-12-18T10:43:00Z,2013,12,18,10:43:00,0,683.6881,0,0,141.4527,7.8585,0,39.2924,0,0,3159.1108,31.434,0,5406.6381,0,0,39.2924,23.5755,0,0,0,23.5755,0,0,644.3957,0,0,0,0,0,0,0,62.8679,0,0,447.9336,7.8585,0
MAI20131217,Maria Island,-42.59667,148.23333,2013-12-17T11:05:00Z,2013,12,17,11:05:00,0,16.5765,0,0,0,0,0,5.5255,0,0,24.3122,8.8408,0,375.7339,0,0,0,3.3153,0,1.1051,0,0,0,0,14.3663,1.1051,0,0,6423.9426,0,0,0,1.1051,0,0,17.6816,0,0
NSI20131212,North Stradbroke,-27.345,153.562,2013-12-12T10:20:00Z,2013,12,12,10:20:00,0,250.7571,0,0,0,0,0,0,0,19.289,96.4451,6.4297,0,2841.9139,0,0,6.4297,12.8593,0,0,0,19.289,0,0,218.6087,0,0,0,0,25.7187,0,0,6.4297,0,0,12.8593,0,0
YON20131205,Yongala,-19.30847,147.61842,2013-12-05T11:26:00Z,2013,12,5,11:26:00,0,516.8465,0,13.6012,0,0,0,149.6134,0,13.6012,0,81.6072,0,9344.0399,0,0,1142.5027,204.0183,0,0,13.6012,27.2024,0,13.6012,843.2759,0,0,27.2024,0,13.6012,0,0,68.0061,0,0,54.4049,0,0
PHB20131202,Port Hacking,-34.11923,151.22667,2013-12-03T09:30:00Z,2013,12,3,09:30:00,0,146.7572,0,0,0,0,0,0,0,0,54.8129,5.3046,0,561.6855,0,0,3.5363,0,0,0,1.7682,22.9861,0,0,51.2766,0,0,0,37.1313,1.7682,0,0,5.3045,0,0,17.6816,0,0
ROT20131122,Rottnest Island,-32,115.41667,2013-11-22T10:26:00Z,2013,11,22,10:26:00,0,550.0939,0,0,62.8679,0,0,7.8585,0,7.8585,927.3013,0,0,4141.4215,0,0,7.8585,7.8585,0,0,0,55.0094,0,0,227.8961,0,0,7.8585,0,0,0,0,102.1603,0,0,78.5848,0,0
NSI20131121,North Stradbroke,-27.345,153.562,2013-11-22T09:55:00Z,2013,11,22,09:55:00,0,237.8978,6.4297,0,0,0,0,32.1483,6.4297,0,0,12.8594,0,2829.0549,0,0,6.4297,0,12.8593,6.4297,0,64.2967,0,19.289,250.757,0,0,0,0,32.1483,0,0,19.289,0,0,25.7187,0,0
MAI20131117,Maria Island,-42.59667,148.23333,2013-11-18T10:50:00Z,2013,11,18,10:50:00,0,458.7656,0,0,0,0,0,4.7788,0,0,83.6291,2.3894,0,427.7029,0,0,7.1682,2.3894,0,0,0,2.3894,0,0,7.1682,0,0,0,563.8994,0,0,0,0,0,0,7.1682,0,0
YON20131114,Yongala,-19.30847,147.61842,2013-11-14T10:32:00Z,2013,11,14,10:32:00,0,95.2086,0,20.4018,0,6.8006,0,61.2055,6.8006,13.6012,0,115.6103,0,3658.7284,6.8006,0,47.6043,13.6012,0,0,6.8006,6.8006,0,27.2024,775.2697,0,0,0,0,13.6012,0,0,34.0031,0,0,6.8006,0,0
PHB20131027,Port Hacking,-34.11923,151.22667,2013-10-28T10:17:00Z,2013,10,28,10:17:00,0,152.0617,0,0,0,0,0,0,0,0,173.2796,7.0726,0,1386.2361,0,0,0,3.5363,0,0,0,49.5085,0,0,74.2626,0,0,0,445.5761,3.5363,0,0,7.0726,0,0,14.1452,0,0
PHB20131020,Port Hacking,-34.11923,151.22667,2013-10-21T09:36:00Z,2013,10,21,09:36:00,0,127.3074,0,0,0,0,0,0,0,0,123.7711,24.7542,7.0726,1439.2813,0,0,0,7.0726,0,0,0,45.9721,0,0,127.3074,0,0,0,1591.3431,10.609,0,0,3.5363,0,0,17.6816,0,0
ROT20131017,Rottnest Island,-32,115.41667,2013-10-17T08:00:00Z,2013,10,17,08:00:00,3.9292,110.0188,0,0,0,0,0,3.9292,0,11.7877,404.7119,11.7877,0,2090.3562,0,0,3.9292,7.8585,0,0,0,47.1509,0,11.7877,137.5236,0,0,0,0,11.7877,0,3.9292,31.4339,0,0,0,0,0
NSI20131016,North Stradbroke,-27.345,153.562,2013-10-16T10:40:00Z,2013,10,16,10:40:00,3.2148,437.2174,0,0,0,0,0,19.289,0,3.2148,9.6445,9.6445,0,718.2851,0,0,0,6.4297,0,0,0,0,0,0,32.1483,3.2148,0,0,395.4246,3.2148,0,0,3.2148,25.7187,0,180.0307,0,0
YON20131015,Yongala,-19.30847,147.61842,2013-10-15T11:40:00Z,2013,10,15,11:40:00,0,775.2697,0,0,0,0,0,27.2024,13.6012,0,13.6012,81.6073,0,5970.9365,0,0,13.6012,0,0,0,0,136.0122,0,27.2024,1836.1652,0,0,0,0,122.411,13.6012,0,272.0245,0,0,54.4049,13.6012,0
ROT20131001,Rottnest Island,-32,115.41667,2013-10-01T11:55:00Z,2013,10,1,11:55:00,7.8585,133.5942,0,0,165.0282,0,0,0,23.5755,0,62.8679,7.8585,0,3324.1394,0,0,0,0,0,0,0,7.8585,0,0,730.8391,0,0,0,0,7.8585,0,0,23.5755,0,0,7.8585,0,0
MAI20130924,Maria Island,-42.59667,148.23333,2013-09-24T11:40:00Z,2013,9,24,11:40:00,0,29.4693,0,0,0,0,0,2.9469,5.1571,0,6.6305,0,0,262.2768,0,0,0.7367,2.2102,0,5.8938,0,0.7367,0,0,0.7367,0,0,0,41.9938,0,0,0,0.7367,0,0,0,0,0
DAR20130916,Darwin,-12.4,130.76805,2013-09-16T11:26:00Z,2013,9,16,11:26:00,0,884.0795,0,48.2225,0,0,0,96.445,369.706,0,0,16.0742,0,7450.379,0,0,144.6676,32.1483,0,0,16.0742,128.5934,0,32.1484,1109.1179,0,0,0,0,289.3351,0,16.0742,176.8159,0,0,0,0,0
PHB20130915,Port Hacking,-34.11923,151.22667,2013-09-16T08:15:00Z,2013,9,16,08:15:00,0,4.8113,0,0,0.4811,0,0,2.4056,3.8491,0.9623,83.2357,2.8868,0,151.0758,0,0,0.4811,3.8491,0,0,0,0,0,0,1.9245,0,0,0,306.962,0,0,0,3.3679,0,0,5.2925,0,0
NSI20130913,North Stradbroke,-27.345,153.562,2013-09-13T10:25:00Z,2013,9,13,10:25:00,0,379.3505,0,0,6.4297,0,0,12.8594,0,0,45.0077,25.7187,0,2372.5479,0,0,12.8593,77.156,0,0,6.4297,0,0,0,135.023,0,0,0,0,6.4297,0,0,38.578,64.2967,0,469.3658,0,0
YON20130912,Yongala,-19.30847,147.61842,2013-09-12T11:26:00Z,2013,9,12,11:26:00,0,829.6746,0,0,0,0,0,68.0061,340.0306,13.6012,27.2024,27.2024,0,6644.1971,0,0,0,462.4416,0,0,13.6012,0,0,0,897.6807,0,0,0,0,108.8098,13.6012,0,122.411,0,0,0,0,0
KAI20130827,Kangaroo Island,-35.83217,136.44733,2013-08-28T08:55:00Z,2013,8,28,08:55:00,0,4.0415,0,0,2.0208,0,0,0,0,1.0104,2.0208,1.0104,0,394.0474,0,0,1.0104,1.0104,0,0,72.7471,0,0,0,3.0312,0,0,0,45.4669,0,0,0,0,0,0,0,0,0
PHB20130826,Port Hacking,-34.11923,151.22667,2013-08-27T09:30:00Z,2013,8,27,09:30:00,0,5.7736,0,0,0,0,0,1.4434,0,0,2.8868,1.4434,0,561.481,0,0,0,0,1.4434,0,0,0,0,0,5.7736,0,0,0,150.1131,4.3302,0,0,7.217,0,0,82.2735,0,0
MAI20130821,Maria Island,-42.59667,148.23333,2013-08-21T11:21:00Z,2013,8,21,11:21:00,0,4.0186,0,0,0,0,0,3.8176,2.6121,0,1.2056,0.2009,0,60.077,0,0,1.0046,0,0,0.4018,0,0.2009,0,0,0.4019,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20130819,North Stradbroke,-27.345,153.562,2013-08-19T10:10:00Z,2013,8,19,10:10:00,0,285.0487,0,0,0,0,0,15.0026,4.2864,4.2864,4.2864,4.2864,0,993.3831,0,0,0,2.1432,53.5806,6.4296,0,66.4399,0,2.1432,12.8593,0,0,0,4.2864,6.4297,0,0,21.4322,4.2864,0,62.1535,0,0
YON20130808,Yongala,-19.30847,147.61842,2013-08-08T10:58:00Z,2013,8,8,10:58:00,0,64.1201,0,0,0,0,0,15.5443,0,0,0,7.7721,0,971.5155,0,0,21.3733,0,0,0,1.943,0,0,1.943,38.8606,0,0,0,0,17.4873,0,0,7.7721,0,0,0,0,0
MAI20130807,Maria Island,-42.59667,148.23333,2013-08-07T11:30:00Z,2013,8,7,11:30:00,0,138.3094,0,0,0,0,0,20.4321,11.0019,0,47.151,0,0,410.2132,0,0,1.5717,0,0,1.5717,1.5717,0,0,0,3.1434,0,0,0,0,0,0,0,3.1434,0,0,0,0,0
NIN20130806,Ningaloo,-21.99,113.779,2013-08-06T14:03:00Z,2013,8,6,14:03:00,0,1280.1471,0,0,7.0726,0,0,63.6537,0,0,0,49.5083,0,2932.7868,0,0,21.2178,7.0726,0,21.2179,0,155.598,0,7.0726,212.1791,0,0,0,0,35.3632,0,0,0,0,0,7.0726,0,0
NSI20130806,North Stradbroke,-27.345,153.562,2013-08-06T10:15:00Z,2013,8,6,10:15:00,3.2148,575.4554,9.6445,0,0,0,0,6.4297,0,0,6.4297,9.6445,0,1477.7517,0,0,0,12.8593,0,0,0,12.8593,0,3.2148,35.3632,0,0,0,6.4297,3.2148,0,0,22.5038,0,0,154.3121,0,0
PHB20130725,Port Hacking,-34.11923,151.22667,2013-07-26T09:24:00Z,2013,7,26,09:24:00,0,226.3244,0,0,0,0,0,7.0726,7.0726,0,70.7264,7.0726,0,1289.7462,0,0,0,24.7542,7.0726,0,0,0,0,0,14.1452,0,0,0,1276.6108,0,0,0,0,0,0,7.0726,0,0
