NRS_TRIP_CODE,SAMPLE_DEPTH_M,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,QC_FLAG
NRSMAI20190430,0,0.048,0,0.096,0,(null),0.024,0,0.036,0,0.024,0.09,0.021,0,0.042,0.017,0.07,0,(null),0.023,0,0,0.026,0,0,0.004,0,0,0,0,0.174,0.174,0,0.701,0.701,0,0,0,(null),(null),(null),0.021,0,0
NRSMAI20190624,0,0.034,0,0.04,0,(null),0,0,0.008,0,0.035,0.037,0.011,0,0.025,0.008,0.056,0,(null),0.014,0,0,0.013,0,0,0.009,0,0,0,0,0.094,0.094,0,0.35,0.35,0,0,0,(null),(null),(null),0.014,0,0
NRSMAI20190731,0,0.037,0,0.046,0,(null),0.051,0,0.006,0,0.022,0.064,0.008,0,0.021,0.006,0.053,0.005,(null),0.017,0,0,0.013,0,0,0.004,0,0,0,0,0.074,0.074,0,0.306,0.306,0,0,0,(null),(null),(null),0.009,0,0
NRSMAI20190828,0,0.042,0,0.068,0,(null),0.11,0,0.005,0,0.018,0.156,0.009,0,0.021,0.007,0.037,0,(null),0.025,0,0,0.007,0,0,0.005,0,0,0,0,0.077,0.077,0,0.455,0.455,0,0,0,(null),(null),(null),0.015,0,0
NRSMAI20190925,0,0.064,0,0.466,0,(null),0.585,0.267,0.014,0,0.01,0.602,0.005,0,0.003,0.002,0.029,0,(null),0.099,0,0,0.042,0,0.006,0,0,0,0,0,0,0,0,1.958,1.958,0,0,0,(null),(null),(null),0.04,0,0
NRSNSI20190322,0,0.026,0,0.032,0,(null),0.035,0,0.012,0,0.009,0.039,0.006,0,0,0.004,0.04,0,(null),0.014,0,0,0,0,0.003,0.123,0.004,0,0,0,0.061,0.061,0.012,0.614,0.626,0,0,0,(null),(null),(null),0.054,0,0
NRSNSI20190416,0,0.012,0,0.022,0,(null),0.02,0,0.003,0,0.01,0.012,0,0,0,0,0.026,0,(null),0.007,0,0,0,0,0,0.06,0,0,0,0,0.01,0.01,0.05,0.131,0.181,0,0,0,(null),(null),(null),0.016,0,0
NRSNSI20190527,0,0.046,0,0.048,0,(null),0.041,0,0.004,0,0.019,0.09,0,0,0,0.001,0.047,0,(null),0.022,0,0,0,0,0.004,0.067,0,0,0,0,0.011,0.011,0.045,0.361,0.406,0,0,0,(null),(null),(null),0.024,0,0
NRSNSI20190618,0,0.069,0,0.098,0,(null),0.116,0.058,0.004,0,0.027,0.186,0,0,0,0.001,0.058,0,(null),0.039,0,0,0,0,0.005,0.051,0,0,0,0,0.014,0.014,0.03,0.519,0.549,0,0,0,(null),(null),(null),0.023,0,0
NRSNSI20190723,0,0.054,0,0.065,0,(null),0.123,0,0.005,0,0.038,0.054,0.009,0,0.018,0.005,0.092,0.004,(null),0.022,0,0.002,0.007,0,0.004,0.049,0,0,0,0,0.069,0.069,0,0.556,0.556,0,0,0,(null),(null),(null),0.039,0,0
NRSYON20190826,0,0.004,0,0.011,0,(null),0,0,0,0,0.007,0.009,0,0,0,0.001,0.013,0,(null),0.008,0,0,0,0,0.002,0.066,0,0,0,0,0,0,0.059,0.08,0.139,0,0,0,(null),(null),(null),0.013,0,0
NRSYON20190917,0,0.007,0,0.013,0,(null),0.007,0,0,0,0.004,0.011,0,0,0,0.001,0.012,0,(null),0.008,0,0,0,0,0.001,0.079,0,0,0,0,0,0,0.045,0.079,0.124,0,0,0,(null),(null),(null),0.013,0,0
NRSYON20191009,0,0.003,0,0.013,0,(null),0.025,0,0.002,0,0.005,0.01,0,0,0,0.001,0.01,0,(null),0.007,0,0,0,0,0.005,0.059,0,0,0,0,0.004,0.004,0.025,0.181,0.206,0,0,0,(null),(null),(null),0.016,0,0
NRSDAR20190722_2130,0,0.023,0,0.07,0,(null),0.071,0,0,0,0,0.207,0,0,0.019,0.002,0.025,0,(null),0.018,0,0,0.02,0,0,0.046,0,0,0,0,0.077,0.077,0,0.653,0.653,0,0,0,(null),(null),(null),0.04,0,0
NRSDAR20190723_0030,0,0.031,0,0.071,0,(null),0.031,0,0,0,0,0.222,0,0,0.011,0.002,0.035,0,(null),0.033,0,0,0.026,0,0,0.053,0,0,0,0,0.08,0.08,0,0.78,0.78,0,0,0,(null),(null),(null),0.049,0,0
NRSDAR20190723_0330,0,0.051,0,0.082,0,(null),0.053,0,0,0,0,0.263,0,0,0.026,0.009,0.031,0,(null),0.039,0,0,0.025,0,0,0.066,0,0,0,0,0.067,0.067,0,0.796,0.796,0,0,0,(null),(null),(null),0.042,0,0
NRSDAR20190723_0630,0,0.041,0,0.079,0,(null),0.038,0,0,0,0,0.249,0,0,0.02,0.007,0.035,0,(null),0.042,0,0,0.025,0,0,0.063,0,0,0,0,0.078,0.078,0,0.797,0.797,0,0,0,(null),(null),(null),0.035,0,0
NRSKAI20181204,0,0.014,0,0.019,0,(null),0,0,0.004,0,0.013,0.013,0,0,0,0.002,0.034,0,(null),0.024,0,0,0,0,0.006,0.033,0,0,0,0,0.008,0.008,0.02,0.141,0.161,0,0,0,(null),(null),(null),0.009,0,0
NRSKAI20190320,0,0.005,0,0.013,0,(null),0.008,0,0.006,0,0.008,0.009,0,0,0,0.001,0.016,0,(null),0.013,0,0,0,0,0.004,0.057,0,0,0,0,0.005,0.005,0.04,0.09,0.13,0,0,0,(null),(null),(null),0.012,0,0
NRSKAI20190514,0,0.044,0,0.052,0,(null),0.029,0,0.003,0,0.042,0.026,0.009,0,0.013,0.007,0.07,0,(null),0.022,0,0,0.021,0,0,0.035,0,0,0,0,0.07,0.07,0.035,0.351,0.386,0,0,0,(null),(null),(null),0.019,0,0
NRSKAI20190909,0,0.09,0,0.1,0,(null),0,0,0.014,0,0.059,0.041,0.008,0,0.019,0.007,0.217,0,(null),0.073,0,0,0.022,0,0.013,0.031,0,0,0,0,0.07,0.07,0,0.663,0.663,0,0,0,(null),(null),(null),0.025,0,0
NRSPHB20190729,0,0.062,0,0.081,0,(null),0.032,0.049,0.003,0,0.017,0.167,0.001,0,0.004,0.001,0.036,0,(null),0.018,0,0,0.004,0,0,0.009,0,0,0,0,0.022,0.022,0,0.501,0.501,0,0,0,(null),(null),(null),0.015,0,0
NRSPHB20190827,0,0.054,0,0.104,0,(null),0.01,0,0.011,0,0.045,0.048,0.017,0,0.041,0.017,0.066,0,(null),0.016,0,0.002,0.072,0,0,0.007,0.005,0,0,0,0.149,0.149,0,0.856,0.856,0,0,0,(null),(null),(null),0.03,0,0
NRSPHB20190923,0,0.041,0,0.105,0,(null),0.021,0,0.012,0,0.021,0.058,0.029,0,0.071,0.023,0.078,0,(null),0.014,0,0,0.049,0,0,0.007,0.012,0,0,0,0.271,0.271,0,0.943,0.943,0,0,0,(null),(null),(null),0.033,0,0
NRSPHB20191028,0,0.028,0,0.035,0,(null),0,0,0.005,0,0.009,0.054,0.003,0,0.007,0.002,0.03,0,(null),0.013,0,0,0,0,0,0.028,0,0,0,0,0.03,0.03,0,0.266,0.266,0,0,0,(null),(null),(null),0.012,0,0
NRSPHB20191118,0,0.061,0,0.059,0,(null),0.007,0,0.004,0,0.024,0.115,0.002,0,0.005,0.002,0.067,0,(null),0.025,0,0,0.007,0,0,0.017,0,0,0,0,0.036,0.036,0,0.454,0.454,0,0,0,(null),(null),(null),0.016,0,0
NRSPHB20191216,0,0.016,0,0.027,0,(null),0.021,0,0.006,0,0.008,0.026,0.003,0,0.007,0.003,0.025,0.006,(null),0.007,0,0,0.003,0,0,0.068,0,0,0,0,0.036,0.036,0,0.275,0.275,0,0,0,(null),(null),(null),0.018,0,0
NRSMAI20180116,0,0.032,0,0.066,0,(null),0.022,0,0.005,0,0.025,0.055,0.022,0,0.051,0.034,0.052,0,(null),0.024,0,0.006,0.02,0,0.003,0.022,0,0,0,0,0.192,0.192,0,0.595,0.595,0,0,0,(null),(null),(null),0.028,0,0
NRSDAR20170715_0630,0,0.017,0,0.067,0.026,(null),0,0,0,0,0,0.226,0,0,0.021,0,0.034,0,(null),0.031,0,0,0.021,0,0,0.099,0,0,0,0,0.079,0.079,0,0.818,0.818,0,0,0,(null),(null),(null),0.041,0,0
NRSMAI20171217,0,0.025,0,0.036,0,(null),0.015,0,0,0,0.018,0.035,0.01,0,0.022,0.011,0.061,0.003,(null),0.025,0,0.003,0.012,0,0.003,0.045,0,0,0,0,0.072,0.072,0,0.332,0.332,0,0,0,(null),(null),(null),0.016,0,0
NRSDAR20180209_0030,0,0.028,0,0.251,0.275,(null),0,0,0,0,0,1.035,0.029,0,0.079,0.045,0.013,0,(null),0.109,0,0,0.043,0,0,0.15,0,0,0,0,0.297,0.297,0,2.947,2.947,0,0,0,(null),(null),(null),0.125,0,0
NRSPHB20200224,0,0.023,0,0.069,0,(null),0.062,0.105,0.017,0,0.003,0.111,0.004,0,0.01,0.003,0.025,0.008,(null),0.022,0,0,0.003,0,0,0.025,0.006,0,0,0,0.049,0.049,0,0.516,0.516,0,0,0,(null),(null),(null),0.029,0,0
NRSMAI20191015,0,0.08,0,0.113,0,(null),0.226,0,0.023,0,0.034,0.125,0.018,0,0.056,0.025,0.124,0.003,(null),0.07,0,0.004,0.022,0,0.006,0.009,0,0,0,0,0.126,0.126,0,0.536,0.536,0,0,0,(null),(null),(null),0.018,0,0
NRSNSI20170927,0,0.102,0,0.168,0,(null),0.154,0.128,0.009,0,0.028,0.365,0.004,0,0.006,0.003,0.051,0,(null),0.04,0,0,0.004,0,0.006,0.047,0,0,0,0,0.034,0.034,0.014,0.861,0.875,0,0,0,(null),(null),(null),0.031,0,0
NRSDAR20170202_2130,0,0.024,0,0.059,0.023,(null),0,0,0.033,0,0,0.204,0.007,0,0.018,0.006,0.013,0,(null),0.028,0,0,0.019,0,0,0.07,0,0,0,0,0.059,0.059,0,0.757,0.757,0,0,0,(null),(null),(null),0.046,0,0
NRSNSI20170829,0,0.041,0,0.042,0,(null),0.079,0,0.005,0,0.017,0.073,0,0,0,0,0.034,0,(null),0.019,0,0,0,0,0,0.032,0,0,0,0,0.01,0.01,0.016,0.168,0.184,0,0,0,(null),(null),(null),0.01,0,0
NRSDAR20170203_0330,0,0.021,0,0.079,0.029,(null),0,0,0.024,0,0,0.224,0.016,0,0.035,0.018,0.039,0,(null),0.041,0,0,0.036,0,0,0.153,0,0,0,0,0.099,0.099,0,1.04,1.04,0,0,0,(null),(null),(null),0.072,0,0
NRSDAR20170203_0630,0,0.033,0,0.142,0.031,(null),0,0,0.128,0,0,0.315,0.021,0,0.027,0.018,0.036,0,(null),0.081,0,0,0.053,0,0,0.149,0,0,0,0,0.155,0.155,0,1.461,1.461,0,0,0,(null),(null),(null),0.086,0,0
NRSPHB20170321,0,0.048,0,0.063,0.013,(null),0,0,0.009,0,0.036,0.053,0.012,0,0.028,0.005,0.077,0.005,(null),0.014,0,0,0.013,0,0,0.02,0.005,0,0,0,0.126,0.126,0.008,0.54,0.548,0,0,0,(null),(null),(null),0.02,0,0
NRSPHB20170419,0,0.01,0,0.018,0,(null),0,0,0,0,0.015,0.012,0,0,0,0,0.022,0,(null),0.005,0,0,0,0,0,0.047,0,0,0,0,0.013,0.013,0.049,0.124,0.173,0,0,0,(null),(null),(null),0.013,0,0
NRSDAR20170516,0,0.021,0,0.058,0.023,(null),0,0,0,0,0,0.139,0.006,0,0.023,0.004,0.026,0,(null),0.021,0,0,0.017,0,0,0.137,0,0,0,0,0.065,0.065,0,0.715,0.715,0,0,0,(null),(null),(null),0.041,0,0
NRSMAI20191121,0,0.387,0,0.749,0,(null),0.684,0,0.053,0,0.014,1.469,0.033,0,0.063,0.02,0.07,0,(null),0.235,0,0.01,0,0,0.014,0.008,0,0,0,0,0.211,0.211,0,3.289,3.289,0,0,0,(null),(null),(null),0.067,0,0
NRSMAI20191210,0,0.04,0,0.104,0,(null),0.032,0,0.025,0,0.016,0.151,0.009,0,0.009,0.001,0.137,0,(null),0.049,0,0,0.006,0,0.004,0,0,0,0,0,0.037,0.037,0,0.818,0.818,0,0,0,(null),(null),(null),0.016,0,0
NRSMAI20200106,0,0.053,0,0.061,0,(null),0,0,0.028,0,0.036,0.059,0.005,0,0.007,0.003,0.089,0,(null),0.038,0,0,0.002,0,0.003,0,0,0,0,0,0.041,0.041,0,0.359,0.359,0,0,0,(null),(null),(null),0.01,0,0
NRSDAR20170715_0030,0,0.027,0,0.069,0.031,(null),0,0,0,0,0,0.243,0,0,0.019,0,0.024,0,(null),0.032,0,0,0.015,0,0,0.075,0,0,0,0,0.062,0.062,0,0.783,0.783,0,0,0,(null),(null),(null),0.04,0,0
NRSMAI20200223,0,0.028,0,0.05,0,(null),0.041,0,0.016,0,0.015,0.068,0.005,0,0.011,0.002,0.054,0,(null),0.017,0,0,0.003,0,0,0.019,0,0,0,0,0.042,0.042,0,0.328,0.328,0,0,0,(null),(null),(null),0.015,0,0
NRSROT20190711,0,0.061,0,0.071,0,(null),0.014,0,0.012,0,0.058,0.067,0.009,0,0.021,0.006,0.106,0,(null),0.02,0,0,0.016,0,0,0.017,0,0,0,0,0.074,0.074,0.007,0.503,0.51,0,0,0,(null),(null),(null),0.019,0,0
NRSNSI20180302,0,0.006,0,0.011,0,(null),0.007,0,0,0,0.006,0.005,0,0,0,0,0.019,0,(null),0.005,0,0,0,0,0,0.064,0,0,0,0,0,0,0.027,0.095,0.122,0,0,0,(null),(null),(null),0.014,0,0
NRSPHB20171024,0,0.174,0,0.527,0,(null),0.675,0.184,0.217,0,0.022,0.905,0.009,0,0.019,0.008,0.065,0,(null),0.13,0,0,0,0,0,0,0,0,0,0,0.099,0.099,0,2.3,2.3,0,0,0,(null),(null),(null),0.054,0,0
NRSMAI20170412,0,0.031,0,0.071,0,(null),0.022,0,0.007,0,0.018,0.053,0.01,0,0.02,0.006,0.064,0,(null),0.016,0,0,0.042,0,0,0.006,0,0,0,0,0.078,0.078,0,0.537,0.537,0,0,0,(null),(null),(null),0.019,0,0
NRSROT20190819,0,0.033,0,0.039,0,(null),0.006,0,0.007,0,0.034,0.028,0.005,0,0.014,0.004,0.065,0,(null),0.013,0,0,0.008,0,0,0.01,0,0,0,0,0.06,0.06,0.007,0.281,0.288,0,0,0,(null),(null),(null),0.012,0,0
NRSNSI20170516,0,0.006,0,0.011,0,(null),0.005,0,0,0,0.004,0.004,0.001,0,0.002,0,0.014,0,(null),0.002,0,0,0,0,0,0.071,0,0,0,0,0.021,0.021,0.057,0.116,0.173,0,0,0,(null),(null),(null),0.011,0,0
NRSNSI20170627,0,0.028,0,0.031,0,(null),0.01,0,0,0,0.022,0.015,0.002,0,0.003,0.001,0.049,0,(null),0.01,0,0,0,0,0,0.046,0,0,0,0,0.02,0.02,0.043,0.187,0.23,0,0,0,(null),(null),(null),0.011,0,0
NRSPHB20170821,0,0.028,0,0.076,0,(null),0.014,0,0.011,0,0.025,0.049,0.003,0,0.007,0,0.053,0.005,(null),0.018,0,0,0.061,0,0,0.008,0,0,0,0,0.027,0.027,0,0.532,0.532,0,0,0,(null),(null),(null),0.023,0,0
NRSNSI20171116,0,0,0,0.007,0,(null),0,0,0,0,0.003,0.005,0,0,0,0,0.007,0,(null),0.003,0,0,0,0,0,0.053,0,0,0,0,0,0,0.026,0.054,0.08,0,0,0,(null),(null),(null),0.006,0,0
NRSROT20191011,0,0.003,0,0.012,0,(null),0.005,0,0.005,0,0.007,0.01,0.003,0,0.01,0.004,0.021,0,(null),0.01,0,0.002,0.002,0,0,0.026,0,0,0,0,0.023,0.023,0.014,0.132,0.146,0,0,0,(null),(null),(null),0.007,0,0
NRSROT20191104,0,0.023,0,0.036,0,(null),0.012,0,0.009,0,0.022,0.054,0.006,0,0.016,0.007,0.041,0,(null),0.026,0,0.004,0.004,0,0.003,0.054,0,0,0,0,0.051,0.051,0.027,0.491,0.518,0,0,0,(null),(null),(null),0.031,0,0
NRSNSI20190821,0,0.112,0,0.159,0,(null),0.133,0.076,0,0,0.041,0.298,0.004,0,0.009,0.004,0.084,0,(null),0.048,0,0.002,0.003,0,0.008,0.032,0,0,0,0,0.039,0.039,0.011,0.85,0.861,0,0,0,(null),(null),(null),0.024,0,0
NRSNSI20190916,0,0.012,0,0.018,0,(null),0.027,0,0,0,0.006,0.028,0.006,0,0.004,0.003,0.016,0.005,(null),0.01,0,0.005,0.001,0,0.002,0.046,0.014,0,0,0,0.027,0.027,0.004,0.203,0.207,0,0,0,(null),(null),(null),0.01,0,0
NRSKAI20171129,0,0.011,0,0.019,0,(null),0.005,0,0.006,0,0.007,0.037,0.001,0,0.004,0.002,0.02,0,(null),0.026,0,0.002,0.004,0,0.022,0.069,0,0,0,0,0.015,0.015,0.037,0.166,0.203,0,0,0,(null),(null),(null),0.014,0,0
NRSMAI20180418,0,0.026,0,0.048,0,(null),0.056,0,0.005,0,0.015,0.044,0.01,0,0.025,0.009,0.046,0,(null),0.014,0,0,0.022,0,0,0.006,0,0,0,0,0.081,0.081,0,0.36,0.36,0,0,0,(null),(null),(null),0.012,0,0
NRSMAI20170626,0,0.013,0,0.031,0,(null),0,0,0,0,0.021,0.02,0.008,0,0.018,0.005,0.031,0,(null),0.008,0,0,0.012,0,0,0.008,0,0,0,0,0.054,0.054,0.005,0.237,0.242,0,0,0,(null),(null),(null),0.007,0,0
NRSNSI20191024,0,0.012,0,0.015,0,(null),0.038,0,0.002,0,0.004,0.025,0,0,0,0,0.012,0,(null),0.009,0,0,0,0,0,0.038,0,0,0,0,0,0,0.006,0.223,0.229,0,0,0,(null),(null),(null),0.026,0,0
NRSDAR20170714_2130,0,0.027,0,0.059,0.027,(null),0,0,0,0,0,0.19,0,0,0.018,0,0.026,0,(null),0.02,0,0,0.01,0,0,0.069,0,0,0,0,0.062,0.062,0,0.669,0.669,0,0,0,(null),(null),(null),0.034,0,0
NRSKAI20170908,0,0.04,0,0.051,0,(null),0.005,0,0.008,0,0.03,0.041,0.01,0,0.027,0.012,0.093,0.006,(null),0.036,0,0,0.008,0,0.005,0.023,0,0,0,0,0.079,0.079,0.013,0.389,0.402,0,0,0,(null),(null),(null),0.016,0,0
NRSNSI20171023,0,0.01,0,0.018,0,(null),0.004,0,0.004,0,0.006,0.021,0,0,0,0,0.02,0,(null),0.007,0,0,0,0,0,0.052,0,0,0,0,0.007,0.007,0.034,0.13,0.164,0,0,0,(null),(null),(null),0.011,0,0
NRSMAI20171123,0,0.067,0,0.129,0,(null),0.026,0,0,0,0.019,0.172,0.056,0,0.15,0.065,0.079,0,(null),0.04,0,0.006,0.029,0,0.008,0.108,0,0,0,0,0.491,0.491,0,1.355,1.355,0,0,0,(null),(null),(null),0.065,0,0
NRSNSI20171219,0,0.004,0,0.003,0,(null),0.013,0,0,0,0.003,0.006,0,0,0,0,0.009,0,(null),0.003,0,0,0,0,0,0.076,0,0,0,0,0,0,0.032,0.136,0.168,0,0,0,(null),(null),(null),0.02,0,0
NRSMAI20180301,0,0.033,0,0.065,0,(null),0.066,0,0.012,0,0.014,0.129,0.006,0,0.013,0.004,0.042,0,(null),0.022,0,0,0.003,0,0,0.006,0,0,0,0,0.041,0.041,0,0.384,0.384,0,0,0,(null),(null),(null),0.012,0,0
NRSDAR20180209_0330,0,0.009,0,0.189,0.219,(null),0,0,0,0,0,0.715,0.029,0,0.068,0.046,0.013,0,(null),0.136,0,0.014,0.034,0,0.012,0.267,0,0,0,0,0.257,0.257,0,2.454,2.454,0,0,0,(null),(null),(null),0.109,0,0
NRSDAR20171009,0,0.012,0,0.075,0.056,(null),0,0,0,0,0,0.348,0,0,0,0,0,0,(null),0.029,0,0,0,0,0,0.106,0,0,0,0,0.04,0.04,0,1.09,1.09,0,0,0,(null),(null),(null),0.039,0,0
NRSDAR20180208_2130,0,0.018,0,0.235,0.288,(null),0,0,0,0,0,0.985,0.031,0,0.094,0.026,0,0,(null),0.077,0,0,0.026,0,0,0.113,0,0,0,0,0.335,0.335,0,2.864,2.864,0,0,0,(null),(null),(null),0.131,0,0
NRSNSI20191220,0,0.01,0,0.016,0,(null),0.02,0,0.005,0,0.001,0.017,0,0,0,0.001,0.02,0,(null),0.009,0,0,0,0,0,0.043,0,0,0,0,0,0,0.007,0.151,0.158,0,0,0,(null),(null),(null),0.014,0,0
NRSNSI20200122,0,0.012,0,0.019,0,(null),0.02,0,0.004,0,0.004,0.021,0.002,0,0,0.001,0.029,0,(null),0.011,0,0,0,0,0,0.098,0,0,0,0,0.014,0.014,0.011,0.546,0.557,0,0,0,(null),(null),(null),0.051,0,0
NRSNSI20200228,0,0.008,0,0.015,0,(null),0.043,0,0,0,0.004,0.008,0,0,0,0.001,0.02,0,(null),0.006,0,0,0,0,0,0.119,0,0,0,0,0,0,0.03,0.322,0.352,0,0,0,(null),(null),(null),0.042,0,0
NRSNSI20180320,0,0.006,0,0.013,0,(null),0.016,0,0,0,0.007,0.008,0,0,0,0,0.017,0,(null),0.005,0,0,0,0,0,0.104,0,0,0,0,0,0,0.063,0.277,0.34,0,0,0,(null),(null),(null),0.043,0,0
NRSPHB20171211,0,0.019,0,0.026,0,(null),0.006,0,0.007,0,0.018,0.034,0.002,0,0.003,0,0.031,0,(null),0.011,0,0,0,0,0,0.02,0,0,0,0,0.022,0.022,0.006,0.172,0.178,0,0,0,(null),(null),(null),0.01,0,0
NRSPHB20170205,0,0.025,0,0.046,0,(null),0.014,0,0.006,0,0.017,0.027,0.02,0,0.032,0.018,0.038,0,(null),0.007,0,0.003,0.015,0,0,0.046,0.013,0,0,0,0.151,0.151,0.006,0.474,0.48,0,0,0,(null),(null),(null),0.024,0,0
NRSNSI20180123,0,0.007,0,0.005,0,(null),0.011,0,0,0,0.004,0.008,0,0,0,0,0.018,0,(null),0.007,0,0,0,0,0,0.055,0,0,0,0,0,0,0.024,0.133,0.157,0,0,0,(null),(null),(null),0.016,0,0
NRSMAI20170601,0,0.02,0,0.044,0,(null),0,0,0,0,0.028,0.027,0.013,0,0.024,0.01,0.049,0,(null),0.012,0,0,0.025,0,0,0.012,0,0,0,0,0.096,0.096,0,0.376,0.376,0,0,0,(null),(null),(null),0.015,0,0
NRSMAI20170323,0,0.016,0,0.06,0,(null),0.007,0,0.008,0,0.013,0.044,0.005,0,0.01,0.005,0.029,0,(null),0.017,0,0,0.025,0,0,0.008,0,0,0,0,0.036,0.036,0,0.329,0.329,0,0,0,(null),(null),(null),0.011,0,0
NRSDAR20170203_0030,0,0.03,0,0.092,0.034,(null),0,0,0.065,0,0,0.249,0.012,0,0.026,0.016,0.03,0,(null),0.076,0,0,0.047,0,0,0.134,0.014,0,0,0,0.091,0.091,0,1.1,1.1,0,0,0,(null),(null),(null),0.068,0,0
NRSDAR20170715_0330,0,0.019,0,0.06,0.032,(null),0,0,0,0,0,0.238,0,0,0.02,0,0.023,0,(null),0.034,0,0,0.015,0,0,0.091,0,0,0,0,0.057,0.057,0,0.782,0.782,0,0,0,(null),(null),(null),0.041,0,0
NRSNSI20170424,0,0.007,0,0.013,0,(null),0.011,0,0,0,0.003,0.003,0,0,0,0,0.013,0,(null),0,0,0,0,0,0,0.087,0,0,0,0,0.014,0.014,0.081,0.14,0.221,0,0,0,(null),(null),(null),0.018,0,0
NRSMAI20170921,0,0.042,0,0.08,0,(null),0.029,0,0.06,0,0.025,0.06,0.015,0,0.037,0.017,0.082,0,(null),0.051,0,0.002,0.019,0,0.004,0.012,0,0,0,0,0.129,0.129,0,0.594,0.594,0,0,0,(null),(null),(null),0.021,0,0
NRSMAI20171015,0,0.056,0,0.306,0,(null),0.298,0.116,0.273,0,0.014,0.358,0.01,0,0.02,0.011,0.065,0,(null),0.186,0,0,0.022,0,0.016,0.013,0,0,0,0,0.06,0.06,0,1.181,1.181,0,0,0,(null),(null),(null),0.039,0,0
NRSPHB20170921,0,0.059,0,0.135,0.039,(null),0,0,0.027,0,0.02,0.284,0.008,0,0.02,0.005,0.053,0.005,(null),0.036,0,0,0.02,0,0,0,0,0,0,0,0.086,0.086,0,1.063,1.063,0,0,0,(null),(null),(null),0.02,0,0
NRSKAI20170518,0,0.068,0,0.08,0,(null),0.014,0,0.005,0,0.068,0.032,0.007,0,0.016,0.005,0.139,0,(null),0.04,0,0,0.016,0,0.015,0.065,0.005,0,0,0,0.087,0.087,0.085,0.506,0.591,0,0,0,(null),(null),(null),0.029,0,0
NRSMAI20170801,0,0.031,0,0.051,0,(null),0.015,0,0,0,0.04,0.037,0.01,0,0.029,0.012,0.076,0,(null),0.021,0,0,0.019,0,0,0.013,0,0,0,0,0.099,0.099,0.006,0.441,0.447,0,0,0,(null),(null),(null),0.015,0,0
NRSNSI20170717,0,0.023,0,0.034,0,(null),0.041,0,0,0,0.019,0.041,0.001,0,0.001,0.001,0.033,0,(null),0.012,0,0,0,0,0.002,0.046,0,0,0,0,0.005,0.005,0.029,0.146,0.175,0,0,0,(null),(null),(null),0.01,0,0
NRSPHB20170517,0,0.05,0,0.058,0,(null),0.005,0,0.005,0,0.053,0.022,0.004,0,0.008,0.002,0.08,0,(null),0.013,0,0,0.013,0,0,0.02,0,0,0,0,0.077,0.077,0.027,0.31,0.337,0,0,0,(null),(null),(null),0.016,0,0
NRSKAI20180307,0,0.017,0,0.026,0,(null),0.007,0,0.014,0,0.013,0.024,0.004,0,0.006,0.004,0.036,0,(null),0.027,0,0.004,0,0,0.006,0.047,0.002,0,0,0,0.036,0.036,0.012,0.229,0.241,0,0,0,(null),(null),(null),0.016,0,0
NRSDAR20180209_0630,0,0,0,0.099,0.147,(null),0,0,0,0,0,0.355,0.025,0,0.066,0.046,0.007,0.026,(null),0.103,0,0.016,0.032,0,0.014,0.318,0.016,0,0,0,0.205,0.205,0,1.381,1.381,0,0,0,(null),(null),(null),0.08,0,0
NRSPHB20170614,0,0.04,0,0.097,0.015,(null),0,0,0.009,0,0.043,0.071,0.014,0,0.027,0.008,0.093,0,(null),0.019,0,0.003,0.046,0,0,0.017,0.002,0,0,0,0.104,0.104,0.011,0.703,0.714,0,0,0,(null),(null),(null),0.025,0,0
NRSPHB20170716,0,0.069,0,0.092,0.01,(null),0,0,0,0,0.051,0.116,0.006,0,0.012,0,0.119,0.004,(null),0.023,0,0,0.019,0,0,0.009,0,0,0,0,0.047,0.047,0,0.584,0.584,0,0,0,(null),(null),(null),0.02,0,0
NRSMAI20180315,0,0.031,0,0.043,0,(null),0.011,0,0.003,0,0.024,0.025,0.008,0,0.016,0.008,0.062,0.002,(null),0.011,0,0,0.011,0,0,0.052,0,0,0,0,0.078,0.078,0.041,0.356,0.397,0,0,0,(null),(null),(null),0.02,0,0
NRSROT20170914,0,0.048,0,0.053,0,(null),0.016,0,0.016,0,0.033,0.037,0.01,0,0.02,0.005,0.087,0,(null),0.022,0,0.006,0.008,0,0.007,0.011,0.003,0,0,0,0.08,0.08,0,0.414,0.414,0,0,0,(null),(null),(null),0.009,0,0
NRSROT20171103,0,0.014,0,0.029,0,(null),0.016,0,0,0,0.01,0.06,0.004,0,0.011,0.004,0.023,0,(null),0.019,0,0.003,0.002,0,0.003,0.011,0,0,0,0,0.033,0.033,0.007,0.282,0.289,0,0,0,(null),(null),(null),0.01,0,0
