SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_PER_M3
10347,Calanoid j,COPEPOD,Copepod,(null),(null),785.8484
10363,Calanoid j,COPEPOD,Copepod,(null),(null),958.7351
11225,Calanoid j,COPEPOD,Copepod,(null),(null),512.7661
11685,Calanoid j,COPEPOD,Copepod,(null),(null),667.9712
11776,Calanoid j,COPEPOD,Copepod,(null),(null),4774.0293
12102,Calanoid j,COPEPOD,Copepod,(null),(null),9.4302
11409,Calanoid j,COPEPOD,Copepod,(null),(null),205.7494
12218,Calanoid j,COPEPOD,Copepod,(null),(null),252.043
12379,Calanoid j,COPEPOD,Copepod,(null),(null),438.5034
12510,Calanoid j,COPEPOD,Copepod,(null),(null),530.4477
12495,Calanoid j,COPEPOD,Copepod,(null),(null),318.2686
1092,Nauplii copepod,COPEPOD,Copepod,(null),(null),13.1349
1242,Nauplii copepod,COPEPOD,Copepod,(null),(null),1260.2151
1250,Nauplii copepod,COPEPOD,Copepod,(null),(null),408.284
1252,Nauplii copepod,COPEPOD,Copepod,(null),(null),228.0925
1313,Nauplii copepod,COPEPOD,Copepod,(null),(null),208.6428
1349,Nauplii copepod,COPEPOD,Copepod,(null),(null),100.4314
1351,Nauplii copepod,COPEPOD,Copepod,(null),(null),109.6259
1352,Nauplii copepod,COPEPOD,Copepod,(null),(null),42.2394
1358,Nauplii copepod,COPEPOD,Copepod,(null),(null),0.3684
1381,Nauplii copepod,COPEPOD,Copepod,(null),(null),237.8978
5475,Nauplii copepod,COPEPOD,Copepod,(null),(null),1.0478
8857,Nauplii copepod,COPEPOD,Copepod,(null),(null),357.1681
11994,Nauplii copepod,COPEPOD,Copepod,(null),(null),155.598
1086,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,61.0819
1087,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,35.3632
1095,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,6.6306
1101,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,5.0519
3110,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,7.8585
1107,Farranula spp. f,COPEPOD,Copepod,Farranula,spp.,0.0884
1408,Farranula spp. f,COPEPOD,Copepod,Farranula,spp.,2.6522
5475,Farranula spp. f,COPEPOD,Copepod,Farranula,spp.,0.5239
10769,Farranula spp. f,COPEPOD,Copepod,Farranula,spp.,7.0726
1092,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,1.0104
1315,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,0.1768
1318,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,3.9292
1349,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,0.7073
1367,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,4.2436
1411,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,2.3575
1587,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,15.717
1567,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,6.2868
3077,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,0.5658
1797,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,6.4297
3137,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,2.2102
3207,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,23.5755
3285,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,4.4204
3313,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,5.5111
5442,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.8585
5621,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.7156
7747,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,15.717
7400,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,12.8593
7464,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.3482
8489,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,4.7151
9914,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,28.2905
10037,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,15.717
10616,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,6.4297
10876,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,18.8604
10997,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,10.609
11040,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,14.1453
11596,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.8585
12394,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.6876
12555,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,8.8408
1083,Corycaeidae j,COPEPOD,Copepod,(null),(null),6.4297
1084,Corycaeidae j,COPEPOD,Copepod,(null),(null),6.4297
1114,Corycaeidae j,COPEPOD,Copepod,(null),(null),0.7367
1118,Corycaeidae j,COPEPOD,Copepod,(null),(null),6.4297
1125,Corycaeidae j,COPEPOD,Copepod,(null),(null),23.5755
1218,Corycaeidae j,COPEPOD,Copepod,(null),(null),3.5363
1220,Corycaeidae j,COPEPOD,Copepod,(null),(null),23.5755
1236,Corycaeidae j,COPEPOD,Copepod,(null),(null),54.4049
1244,Corycaeidae j,COPEPOD,Copepod,(null),(null),25.7187
1300,Corycaeidae j,COPEPOD,Copepod,(null),(null),122.1637
1315,Corycaeidae j,COPEPOD,Copepod,(null),(null),0.5304
1342,Corycaeidae j,COPEPOD,Copepod,(null),(null),205.1064
1346,Corycaeidae j,COPEPOD,Copepod,(null),(null),13.6012
1413,Corycaeidae j,COPEPOD,Copepod,(null),(null),7.0726
1433,Corycaeidae j,COPEPOD,Copepod,(null),(null),7.3237
1452,Corycaeidae j,COPEPOD,Copepod,(null),(null),5.1437
1453,Corycaeidae j,COPEPOD,Copepod,(null),(null),57.867
1492,Corycaeidae j,COPEPOD,Copepod,(null),(null),6.1206
3023,Corycaeidae j,COPEPOD,Copepod,(null),(null),18.3705
3065,Corycaeidae j,COPEPOD,Copepod,(null),(null),163.2147
3110,Corycaeidae j,COPEPOD,Copepod,(null),(null),31.4339
1530,Corycaeidae j,COPEPOD,Copepod,(null),(null),45.0077
1528,Corycaeidae j,COPEPOD,Copepod,(null),(null),7.0726
3230,Corycaeidae j,COPEPOD,Copepod,(null),(null),31.4339
3301,Corycaeidae j,COPEPOD,Copepod,(null),(null),10.609
3313,Corycaeidae j,COPEPOD,Copepod,(null),(null),16.5334
5494,Corycaeidae j,COPEPOD,Copepod,(null),(null),47.1509
4932,Corycaeidae j,COPEPOD,Copepod,(null),(null),23.5755
5621,Corycaeidae j,COPEPOD,Copepod,(null),(null),28.2905
5775,Corycaeidae j,COPEPOD,Copepod,(null),(null),14.1453
5915,Corycaeidae j,COPEPOD,Copepod,(null),(null),59.8454
4912,Corycaeidae j,COPEPOD,Copepod,(null),(null),162.0812
9378,Corycaeidae j,COPEPOD,Copepod,(null),(null),6.4297
7247,Corycaeidae j,COPEPOD,Copepod,(null),(null),276.7553
6788,Corycaeidae j,COPEPOD,Copepod,(null),(null),14.1453
6695,Corycaeidae j,COPEPOD,Copepod,(null),(null),172.8867
7747,Corycaeidae j,COPEPOD,Copepod,(null),(null),31.4339
8032,Corycaeidae j,COPEPOD,Copepod,(null),(null),21.762
8167,Corycaeidae j,COPEPOD,Copepod,(null),(null),44.204
8182,Corycaeidae j,COPEPOD,Copepod,(null),(null),41.6037
7691,Corycaeidae j,COPEPOD,Copepod,(null),(null),32.1483
8570,Corycaeidae j,COPEPOD,Copepod,(null),(null),1.4145
8630,Corycaeidae j,COPEPOD,Copepod,(null),(null),61.2055
8293,Corycaeidae j,COPEPOD,Copepod,(null),(null),15.717
8842,Corycaeidae j,COPEPOD,Copepod,(null),(null),180.7451
8887,Corycaeidae j,COPEPOD,Copepod,(null),(null),235.7545
9714,Corycaeidae j,COPEPOD,Copepod,(null),(null),14.1453
9441,Corycaeidae j,COPEPOD,Copepod,(null),(null),39.2924
9682,Corycaeidae j,COPEPOD,Copepod,(null),(null),4.7151
9607,Corycaeidae j,COPEPOD,Copepod,(null),(null),3.5363
10240,Corycaeidae j,COPEPOD,Copepod,(null),(null),176.8159
9807,Corycaeidae j,COPEPOD,Copepod,(null),(null),28.2905
10494,Corycaeidae j,COPEPOD,Copepod,(null),(null),22.102
10729,Corycaeidae j,COPEPOD,Copepod,(null),(null),217.6196
11838,Corycaeidae j,COPEPOD,Copepod,(null),(null),19.289
11963,Corycaeidae j,COPEPOD,Copepod,(null),(null),34.5773
12319,Corycaeidae j,COPEPOD,Copepod,(null),(null),50.5188
11624,Corycaeidae j,COPEPOD,Copepod,(null),(null),3.8438
12495,Corycaeidae j,COPEPOD,Copepod,(null),(null),35.3632
1083,Cosmocalanus darwinii f,COPEPOD,Copepod,Cosmocalanus,darwinii,4.2864
1332,Cosmocalanus darwinii f,COPEPOD,Copepod,Cosmocalanus,darwinii,7.3482
1420,Cosmocalanus darwinii f,COPEPOD,Copepod,Cosmocalanus,darwinii,0.3536
1725,Cosmocalanus darwinii f,COPEPOD,Copepod,Cosmocalanus,darwinii,5.6581
1103,Cosmocalanus darwinii m,COPEPOD,Copepod,Cosmocalanus,darwinii,3.5363
1349,Cosmocalanus darwinii m,COPEPOD,Copepod,Cosmocalanus,darwinii,0.7073
1410,Cosmocalanus darwinii m,COPEPOD,Copepod,Cosmocalanus,darwinii,0.4715
1093,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,6.4297
1103,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,7.0726
1108,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,0.6315
1121,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,6.4297
1217,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,11.493
1305,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,2.9469
1311,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,0.3215
1416,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,6.4297
1447,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,2.0208
3023,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,1.4288
3053,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,1.4434
9363,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,32.1483
5621,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,2.5719
7013,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,1.1788
7878,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,4.7151
8780,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,2.8291
8293,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,3.1434
8380,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,40.0783
9502,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,3.5363
9929,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,0.1813
10861,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,5.5009
10317,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,3.5363
10332,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,1.7682
10428,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,5.6581
10876,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,4.7151
11409,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,6.4297
1357,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,0.2105
1364,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,1.6641
1541,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,1.5717
3137,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,2.2102
5803,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,3.6085
9271,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,3.5363
10428,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,3.7721
11238,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,4.7151
1089,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,10.7161
1331,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,2.1432
1355,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,3.2148
3095,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,23.5755
3029,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,4.8223
5522,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,6.4297
5648,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,3.2148
5775,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,10.609
5915,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,27.2024
8505,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,3.2148
8585,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,7.8585
9129,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,13.6012
9869,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,32.1483
9960,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,14.1453
10037,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,15.717
10145,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,4.7151
11638,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,5.6581
12379,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,7.0726
1088,Delibus nudus m,COPEPOD,Copepod,Delibus,nudus,1.6074
1245,Delibus nudus m,COPEPOD,Copepod,Delibus,nudus,6.4297
3018,Delibus nudus m,COPEPOD,Copepod,Delibus,nudus,6.4297
9348,Delibus nudus m,COPEPOD,Copepod,Delibus,nudus,6.4297
1238,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,17.6816
1392,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,78.5848
3062,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,1.943
3302,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,3.5363
8917,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,3.5363
8976,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,3.2148
1089,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,9.6445
1093,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,3.2148
1233,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,7.8585
1243,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,12.8593
1245,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,25.7187
1392,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,15.717
1412,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,1.7682
1725,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,16.9743
3313,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,1.837
5747,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,2.8291
9990,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,4.7151
10053,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,15.717
9960,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,7.0726
11199,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,35.3632
1082,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,6.4297
1112,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,3.2148
1119,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,2.1432
1341,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,3.5363
3095,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,4.7151
1794,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,20.4018
3230,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,7.8585
1084,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,176.8159
1090,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,45.0077
1224,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,7.8585
1226,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
1234,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,3.1434
1238,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,31.8269
1305,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,0.5894
1324,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,4.4906
1348,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,1.209
1363,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
1386,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,28.8144
1413,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,3.0311
1416,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,22.5038
1492,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,0.6801
3062,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,3.8861
3080,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,1.0104
1530,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,6.4297
1739,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,31.4339
3143,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,2.2102
3290,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,25.7187
3313,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,1.837
5461,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,3.102
5462,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,2.3575
5523,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,0.6076
5031,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,40.8037
6709,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,10.478
7108,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
7993,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
8262,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
7539,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,38.0834
8092,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,5.4405
7584,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,4.2436
8570,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,35.3632
8842,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,15.717
9502,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,28.2905
9698,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,1.5717
9975,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
10822,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
10480,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,3.5363
10651,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,4.7151
11638,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,22.6324
12218,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,2.5719
12319,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,75.7782
12364,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,2.3575
12410,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,46.1259
11581,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
1244,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,19.289
1395,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,7.8585
1419,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,1.4145
3059,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,54.4049
3077,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,1.4145
3095,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
3113,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,7.8585
1486,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,81.6073
1541,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,1.7682
1555,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,31.4339
1586,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,31.4339
1736,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,23.5755
3041,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,257.1868
3208,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,39.2924
9363,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,19.289
5494,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,47.1509
5747,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,1.4145
5831,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,15.717
5859,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,81.6073
5031,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,54.4049
6981,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,15.717
6966,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,12.8593
7747,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,78.5848
7978,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
7524,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,88.4079
7554,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,55.0094
7676,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,5.4405
9311,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,74.2627
8645,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,27.2024
8308,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,7.8585
9990,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
10085,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,311.196
9899,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,41.6037
9562,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,40.8037
10447,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,6.4297
10571,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,6.4297
10586,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,6.4297
11121,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,12.7307
11186,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,17.6816
11910,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,15.717
1072,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,2.3575
1085,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,16.0742
1134,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
1241,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,9.6445
1244,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,6.4297
1399,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,3.0225
1404,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,1.4735
1564,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,11.7877
3018,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,6.4297
3140,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,1.5717
3208,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,47.1509
5461,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,3.102
5621,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,5.1437
5446,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,54.4049
6695,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,15.717
6723,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,15.717
7047,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,39.2924
7123,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,10.609
7993,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,5.3045
8077,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,5.4405
7832,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
9159,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,7.8585
8750,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
9487,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,167.1714
9990,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,9.4302
9945,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,3.2148
9807,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
10149,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,19.289
10563,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,27.2024
10675,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,81.6073
10651,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,9.4302
11094,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,7.8585
11874,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
12218,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,7.7156
12319,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,25.2594
1102,Harpacticoid j,COPEPOD,Copepod,(null),(null),6.0623
1104,Harpacticoid j,COPEPOD,Copepod,(null),(null),15.717
1106,Harpacticoid j,COPEPOD,Copepod,(null),(null),0.3782
1162,Harpacticoid j,COPEPOD,Copepod,(null),(null),12.8593
1216,Harpacticoid j,COPEPOD,Copepod,(null),(null),0.442
1224,Harpacticoid j,COPEPOD,Copepod,(null),(null),3.9292
1247,Harpacticoid j,COPEPOD,Copepod,(null),(null),3.2003
1248,Harpacticoid j,COPEPOD,Copepod,(null),(null),15.0026
1251,Harpacticoid j,COPEPOD,Copepod,(null),(null),0.272
1311,Harpacticoid j,COPEPOD,Copepod,(null),(null),2.5719
