SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_PER_M3
6695,Calanoid j,COPEPOD,Copepod,(null),(null),1218.0651
7599,Calanoid j,COPEPOD,Copepod,(null),(null),308.1649
7661,Calanoid j,COPEPOD,Copepod,(null),(null),429.7986
7123,Calanoid j,COPEPOD,Copepod,(null),(null),671.9004
8008,Calanoid j,COPEPOD,Copepod,(null),(null),66.0113
7539,Calanoid j,COPEPOD,Copepod,(null),(null),620.2158
8645,Calanoid j,COPEPOD,Copepod,(null),(null),516.8465
8489,Calanoid j,COPEPOD,Copepod,(null),(null),87.2292
9296,Calanoid j,COPEPOD,Copepod,(null),(null),293.5144
9698,Calanoid j,COPEPOD,Copepod,(null),(null),127.3074
8991,Calanoid j,COPEPOD,Copepod,(null),(null),128.8791
10270,Calanoid j,COPEPOD,Copepod,(null),(null),118.8203
9914,Calanoid j,COPEPOD,Copepod,(null),(null),551.6656
9730,Calanoid j,COPEPOD,Copepod,(null),(null),1541.8346
10631,Calanoid j,COPEPOD,Copepod,(null),(null),193.3187
10861,Calanoid j,COPEPOD,Copepod,(null),(null),38.5066
9637,Calanoid j,COPEPOD,Copepod,(null),(null),1458.7312
10363,Calanoid j,COPEPOD,Copepod,(null),(null),958.7351
10347,Calanoid j,COPEPOD,Copepod,(null),(null),785.8484
11225,Calanoid j,COPEPOD,Copepod,(null),(null),512.7661
1090,Calanoid j,COPEPOD,Copepod,(null),(null),469.3658
12102,Calanoid j,COPEPOD,Copepod,(null),(null),9.4302
12379,Calanoid j,COPEPOD,Copepod,(null),(null),438.5034
12652,Calanoid j,COPEPOD,Copepod,(null),(null),207.464
11685,Calanoid j,COPEPOD,Copepod,(null),(null),667.9712
10680,Calanoid j,COPEPOD,Copepod,(null),(null),943.0181
12218,Calanoid j,COPEPOD,Copepod,(null),(null),252.043
1080,Calanoid j,COPEPOD,Copepod,(null),(null),57.867
11776,Calanoid j,COPEPOD,Copepod,(null),(null),4774.0293
12962,Calanoid j,COPEPOD,Copepod,(null),(null),108.4471
12510,Calanoid j,COPEPOD,Copepod,(null),(null),530.4477
12495,Calanoid j,COPEPOD,Copepod,(null),(null),318.2686
1092,Nauplii copepod,COPEPOD,Copepod,(null),(null),13.1349
1242,Nauplii copepod,COPEPOD,Copepod,(null),(null),1260.2151
1252,Nauplii copepod,COPEPOD,Copepod,(null),(null),228.0925
1250,Nauplii copepod,COPEPOD,Copepod,(null),(null),408.284
1313,Nauplii copepod,COPEPOD,Copepod,(null),(null),208.6428
1352,Nauplii copepod,COPEPOD,Copepod,(null),(null),42.2394
1349,Nauplii copepod,COPEPOD,Copepod,(null),(null),100.4314
1358,Nauplii copepod,COPEPOD,Copepod,(null),(null),0.3684
1351,Nauplii copepod,COPEPOD,Copepod,(null),(null),109.6259
1381,Nauplii copepod,COPEPOD,Copepod,(null),(null),237.8978
5475,Nauplii copepod,COPEPOD,Copepod,(null),(null),1.0478
8857,Nauplii copepod,COPEPOD,Copepod,(null),(null),357.1681
11994,Nauplii copepod,COPEPOD,Copepod,(null),(null),155.598
1095,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,6.6306
1101,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,5.0519
1086,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,61.0819
1087,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,35.3632
3110,Corycaeus spp.,COPEPOD,Copepod,Corycaeus,spp.,7.8585
1107,Farranula spp. f,COPEPOD,Copepod,Farranula,spp.,0.0884
1408,Farranula spp. f,COPEPOD,Copepod,Farranula,spp.,2.6522
5475,Farranula spp. f,COPEPOD,Copepod,Farranula,spp.,0.5239
10769,Farranula spp. f,COPEPOD,Copepod,Farranula,spp.,7.0726
1092,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,1.0104
11596,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.8585
1318,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,3.9292
1349,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,0.7073
1315,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,0.1768
1367,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,4.2436
1411,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,2.3575
3207,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,23.5755
1797,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,6.4297
1587,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,15.717
1567,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,6.2868
3137,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,2.2102
3313,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,5.5111
3285,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,4.4204
3077,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,0.5658
5442,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.8585
7400,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,12.8593
7464,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.3482
7747,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,15.717
8489,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,4.7151
9914,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,28.2905
10616,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,6.4297
10037,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,15.717
10876,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,18.8604
11040,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,14.1453
12394,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.6876
12555,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,8.8408
12571,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,3.5363
5621,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,7.7156
10997,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,10.609
1114,Corycaeidae j,COPEPOD,Copepod,(null),(null),0.7367
1083,Corycaeidae j,COPEPOD,Copepod,(null),(null),6.4297
1084,Corycaeidae j,COPEPOD,Copepod,(null),(null),6.4297
1125,Corycaeidae j,COPEPOD,Copepod,(null),(null),23.5755
1118,Corycaeidae j,COPEPOD,Copepod,(null),(null),6.4297
1236,Corycaeidae j,COPEPOD,Copepod,(null),(null),54.4049
1220,Corycaeidae j,COPEPOD,Copepod,(null),(null),23.5755
1218,Corycaeidae j,COPEPOD,Copepod,(null),(null),3.5363
1244,Corycaeidae j,COPEPOD,Copepod,(null),(null),25.7187
1315,Corycaeidae j,COPEPOD,Copepod,(null),(null),0.5304
1452,Corycaeidae j,COPEPOD,Copepod,(null),(null),5.1437
1453,Corycaeidae j,COPEPOD,Copepod,(null),(null),57.867
1413,Corycaeidae j,COPEPOD,Copepod,(null),(null),7.0726
1346,Corycaeidae j,COPEPOD,Copepod,(null),(null),13.6012
1530,Corycaeidae j,COPEPOD,Copepod,(null),(null),45.0077
1342,Corycaeidae j,COPEPOD,Copepod,(null),(null),205.1064
1528,Corycaeidae j,COPEPOD,Copepod,(null),(null),7.0726
3023,Corycaeidae j,COPEPOD,Copepod,(null),(null),18.3705
3230,Corycaeidae j,COPEPOD,Copepod,(null),(null),31.4339
1433,Corycaeidae j,COPEPOD,Copepod,(null),(null),7.3237
3313,Corycaeidae j,COPEPOD,Copepod,(null),(null),16.5334
1492,Corycaeidae j,COPEPOD,Copepod,(null),(null),6.1206
3301,Corycaeidae j,COPEPOD,Copepod,(null),(null),10.609
5494,Corycaeidae j,COPEPOD,Copepod,(null),(null),47.1509
3110,Corycaeidae j,COPEPOD,Copepod,(null),(null),31.4339
3065,Corycaeidae j,COPEPOD,Copepod,(null),(null),163.2147
4932,Corycaeidae j,COPEPOD,Copepod,(null),(null),23.5755
4912,Corycaeidae j,COPEPOD,Copepod,(null),(null),162.0812
6788,Corycaeidae j,COPEPOD,Copepod,(null),(null),14.1453
5775,Corycaeidae j,COPEPOD,Copepod,(null),(null),14.1453
5915,Corycaeidae j,COPEPOD,Copepod,(null),(null),59.8454
6695,Corycaeidae j,COPEPOD,Copepod,(null),(null),172.8867
7691,Corycaeidae j,COPEPOD,Copepod,(null),(null),32.1483
7247,Corycaeidae j,COPEPOD,Copepod,(null),(null),276.7553
8182,Corycaeidae j,COPEPOD,Copepod,(null),(null),41.6037
8167,Corycaeidae j,COPEPOD,Copepod,(null),(null),44.204
8570,Corycaeidae j,COPEPOD,Copepod,(null),(null),1.4145
8630,Corycaeidae j,COPEPOD,Copepod,(null),(null),61.2055
7747,Corycaeidae j,COPEPOD,Copepod,(null),(null),31.4339
8032,Corycaeidae j,COPEPOD,Copepod,(null),(null),21.762
8293,Corycaeidae j,COPEPOD,Copepod,(null),(null),15.717
8842,Corycaeidae j,COPEPOD,Copepod,(null),(null),180.7451
8887,Corycaeidae j,COPEPOD,Copepod,(null),(null),235.7545
9378,Corycaeidae j,COPEPOD,Copepod,(null),(null),6.4297
9714,Corycaeidae j,COPEPOD,Copepod,(null),(null),14.1453
9607,Corycaeidae j,COPEPOD,Copepod,(null),(null),3.5363
9807,Corycaeidae j,COPEPOD,Copepod,(null),(null),28.2905
10240,Corycaeidae j,COPEPOD,Copepod,(null),(null),176.8159
9441,Corycaeidae j,COPEPOD,Copepod,(null),(null),39.2924
9682,Corycaeidae j,COPEPOD,Copepod,(null),(null),4.7151
10494,Corycaeidae j,COPEPOD,Copepod,(null),(null),22.102
1300,Corycaeidae j,COPEPOD,Copepod,(null),(null),122.1637
11838,Corycaeidae j,COPEPOD,Copepod,(null),(null),19.289
12540,Corycaeidae j,COPEPOD,Copepod,(null),(null),159.1343
12717,Corycaeidae j,COPEPOD,Copepod,(null),(null),91.2598
5621,Corycaeidae j,COPEPOD,Copepod,(null),(null),28.2905
10729,Corycaeidae j,COPEPOD,Copepod,(null),(null),217.6196
12319,Corycaeidae j,COPEPOD,Copepod,(null),(null),50.5188
11624,Corycaeidae j,COPEPOD,Copepod,(null),(null),3.8438
11963,Corycaeidae j,COPEPOD,Copepod,(null),(null),34.5773
12495,Corycaeidae j,COPEPOD,Copepod,(null),(null),35.3632
12837,Corycaeidae j,COPEPOD,Copepod,(null),(null),3.5363
1083,Cosmocalanus darwinii f,COPEPOD,Copepod,Cosmocalanus,darwinii,4.2864
1332,Cosmocalanus darwinii f,COPEPOD,Copepod,Cosmocalanus,darwinii,7.3482
1420,Cosmocalanus darwinii f,COPEPOD,Copepod,Cosmocalanus,darwinii,0.3536
1725,Cosmocalanus darwinii f,COPEPOD,Copepod,Cosmocalanus,darwinii,5.6581
1103,Cosmocalanus darwinii m,COPEPOD,Copepod,Cosmocalanus,darwinii,3.5363
1349,Cosmocalanus darwinii m,COPEPOD,Copepod,Cosmocalanus,darwinii,0.7073
1410,Cosmocalanus darwinii m,COPEPOD,Copepod,Cosmocalanus,darwinii,0.4715
1093,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,6.4297
1103,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,7.0726
1108,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,0.6315
1217,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,11.493
1305,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,2.9469
11409,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,6.4297
1311,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,0.3215
1416,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,6.4297
1447,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,2.0208
3023,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,1.4288
3053,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,1.4434
7013,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,1.1788
8380,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,40.0783
7878,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,4.7151
8293,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,3.1434
8780,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,2.8291
9502,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,3.5363
9363,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,32.1483
10428,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,5.6581
9929,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,0.1813
10876,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,4.7151
10861,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,5.5009
10317,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,3.5363
10332,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,1.7682
1121,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,6.4297
5621,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,2.5719
12807,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,7.0726
1357,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,0.2105
1364,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,1.6641
1541,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,1.5717
3137,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,2.2102
5803,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,3.6085
9271,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,3.5363
10428,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,3.7721
11238,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,4.7151
1089,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,10.7161
1331,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,2.1432
1355,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,3.2148
3029,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,4.8223
3095,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,23.5755
5522,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,6.4297
5775,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,10.609
5915,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,27.2024
8505,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,3.2148
8585,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,7.8585
9129,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,13.6012
9869,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,32.1483
9960,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,14.1453
10037,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,15.717
10145,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,4.7151
12379,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,7.0726
5648,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,3.2148
11638,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,5.6581
3018,Delibus nudus m,COPEPOD,Copepod,Delibus,nudus,6.4297
9348,Delibus nudus m,COPEPOD,Copepod,Delibus,nudus,6.4297
1245,Delibus nudus m,COPEPOD,Copepod,Delibus,nudus,6.4297
1088,Delibus nudus m,COPEPOD,Copepod,Delibus,nudus,1.6074
1238,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,17.6816
1392,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,78.5848
3302,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,3.5363
3062,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,1.943
8917,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,3.5363
8976,Eucalanus spp. j,COPEPOD,Copepod,Eucalanus,spp.,3.2148
1089,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,9.6445
1233,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,7.8585
1093,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,3.2148
1392,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,15.717
1412,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,1.7682
1725,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,16.9743
3313,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,1.837
5747,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,2.8291
9960,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,7.0726
10053,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,15.717
9990,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,4.7151
1243,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,12.8593
1245,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,25.7187
11199,Euchaeta spp. j,COPEPOD,Copepod,Euchaeta,spp.,35.3632
1112,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,3.2148
1119,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,2.1432
1341,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,3.5363
3230,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,7.8585
3095,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,4.7151
1794,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,20.4018
1082,Euchaeta spp. f,COPEPOD,Copepod,Euchaeta,spp.,6.4297
1090,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,45.0077
1084,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,176.8159
1224,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,7.8585
1226,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
1238,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,31.8269
11581,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
1234,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,3.1434
1305,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,0.5894
1416,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,22.5038
1348,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,1.209
1413,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,3.0311
1386,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,28.8144
1739,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,31.4339
1530,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,6.4297
1324,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,4.4906
3290,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,25.7187
3143,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,2.2102
3080,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,1.0104
3313,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,1.837
1492,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,0.6801
5031,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,40.8037
5461,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,3.102
3062,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,3.8861
5462,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,2.3575
7108,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
5523,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,0.6076
6709,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,10.478
7584,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,4.2436
7539,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,38.0834
7993,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
8570,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,35.3632
8092,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,5.4405
8262,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
8842,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,15.717
9698,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,1.5717
9502,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,28.2905
10651,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,4.7151
9975,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
10480,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,3.5363
12410,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,46.1259
10822,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
12652,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,51.866
1363,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
12218,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,2.5719
12319,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,75.7782
11638,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,22.6324
12364,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,2.3575
12807,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
1244,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,19.289
1555,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,31.4339
1541,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,1.7682
1419,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,1.4145
1736,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,23.5755
1395,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,7.8585
1586,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,31.4339
3208,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,39.2924
1486,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,81.6073
5494,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,47.1509
5031,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,54.4049
3077,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,1.4145
3113,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,7.8585
3095,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
3059,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,54.4049
3041,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,257.1868
5859,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,81.6073
5747,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,1.4145
5831,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,15.717
6966,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,12.8593
7524,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,88.4079
7978,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
6981,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,15.717
7554,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,55.0094
7676,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,5.4405
7747,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,78.5848
8308,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,7.8585
8645,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,27.2024
9562,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,40.8037
9311,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,74.2627
9363,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,19.289
10447,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,6.4297
9899,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,41.6037
9990,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,14.1453
10085,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,311.196
10586,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,6.4297
10571,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,6.4297
12685,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,51.4374
11121,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,12.7307
11910,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,15.717
12652,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,122.5924
11186,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,17.6816
1072,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,2.3575
1134,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
1244,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,6.4297
1241,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,9.6445
1399,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,3.0225
1404,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,1.4735
3208,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,47.1509
1564,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,11.7877
3018,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,6.4297
3140,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,1.5717
5446,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,54.4049
5461,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,3.102
6695,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,15.717
7832,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,7.0726
7123,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,10.609
6723,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,15.717
7047,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,39.2924
7993,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,5.3045
8077,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,5.4405
